Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg. Number,Result,Rpt Limit,Units,Method,Depth,Matrix,Purpose,Parent Sample,Description,Notes
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0916B1221,09/07/2016 07:45,"Total Kjeldahl Nitrogen",0,0.2,0.1,mg/L as N,"EPA 351.2",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0916B1221,09/07/2016 07:45,"Turbidity",0,9,1,N.T.U.,"EPA 180.1",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0916B1221,09/07/2016 07:45,"UV Absorbance @254nm",0,0.056,0.01,absorbance/cm,"Std Method 5910B DWR Modified",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0916B1221,09/07/2016 07:45,"UV Absorbance @254nm",0,0.055,0.01,absorbance/cm,"Std Method 5910B DWR Modified",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0916B1221,09/07/2016 07:45,"pH",0,7.5,0.1,pH Units,"Std Method 2320 B",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0916B1221,09/07/2016 07:45,Field Specific Conductance (EC),471341,162,1,?S/cm@25?C,EPA 120.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0916B1221,09/07/2016 07:45,Field Dissolved Oxygen,471341,9.41,0.1,mg/L,EPA 360.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0916B1221,09/07/2016 07:45,Field Water Temperature,471341,20.26,0.1,?C,EPA 170.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0916B1221,09/07/2016 07:45,Field Turbidity,471341,13.5,0.1,N.T.U.,EPA 180.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0916B1221,09/07/2016 07:45,Field pH,471341,7.82,0.1,pH Units,EPA 150.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0916B1221,09/07/2016 07:45,Field Notes,,,,,,,,,,,"pH and DO drift (downword)"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,"Total Alkalinity",471341,53,1,mg/L as CaCO3,"Std Method 2320 B",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,"Dissolved Ammonia",7664417,< R.L.,0.01,mg/L as N,"EPA 350.1",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,"Dissolved Boron",7440428,< R.L.,0.1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,"Dissolved Bromide",24959679,< R.L.,0.01,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,"Dissolved Calcium",7440702,10,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,"Dissolved Chloride",16887006,4,1,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,"Specific Conductance (EC)",0,128,1,?S/cm@25?C,"Std Method 2510-B",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,"Dissolved Hardness",0,48,1,mg/L as CaCO3,"Std Method 2340 B",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,"Dissolved Magnesium",7439954,5,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,"Dissolved Nitrate",14797558,0.4,0.1,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,"Dissolved Nitrate + Nitrite",0,0.09,0.01,mg/L as N,"Std Method 4500-NO3-F (28Day)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,"Total Organic Carbon",0,1.4,0.5,mg/L as C,"EPA 415.1 (T) Ox",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,"Dissolved Organic Carbon",0,1.4,0.5,mg/L as C,"EPA 415.1 (D) Ox",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,"Dissolved Ortho-phosphate",14265442,0.03,0.01,mg/L as P,"EPA 365.1 (DWR Modified)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,"Total Phosphorus",7723140,0.03,0.01,mg/L as P,"EPA 365.4",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,"Dissolved Potassium",7440097,1,0.5,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,"Dissolved Sodium",7440235,7,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,"Total Dissolved Solids",0,82,1,mg/L,"Std Method 2540 C",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,"Dissolved Sulfate",14808798,4,1,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,"Total Kjeldahl Nitrogen",0,0.1,0.1,mg/L as N,"EPA 351.2",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,"Turbidity",0,4.24,1,N.T.U.,"EPA 180.1",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,"UV Absorbance @254nm",0,0.043,0.01,absorbance/cm,"Std Method 5910B DWR Modified",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,"pH",0,7.3,0.1,pH Units,"Std Method 2320 B",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,Field Specific Conductance (EC),471341,129,1,?S/cm@25?C,EPA 120.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,Field Dissolved Oxygen,471341,9.01,0.1,mg/L,EPA 360.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,Field Water Temperature,471341,15.88,0.1,?C,EPA 170.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,Field Turbidity,471341,5.56,0.1,N.T.U.,EPA 180.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1016B1337,10/03/2016 08:05,Field pH,471341,7.51,0.1,pH Units,EPA 150.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,"Total Alkalinity",471341,67,1,mg/L as CaCO3,"Std Method 2320 B",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,"Dissolved Ammonia",7664417,0.02,0.01,mg/L as N,"EPA 350.1",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,"Dissolved Boron",7440428,0.1,0.1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,"Dissolved Bromide",24959679,0.01,0.01,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,"Dissolved Calcium",7440702,14,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,"Dissolved Chloride",16887006,6,1,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,"Specific Conductance (EC)",0,176,1,?S/cm@25?C,"Std Method 2510-B",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,"Dissolved Hardness",0,66,1,mg/L as CaCO3,"Std Method 2340 B",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,"Dissolved Magnesium",7439954,8,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,"Dissolved Nitrate",14797558,1.1,0.1,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,"Dissolved Nitrate + Nitrite",0,0.22,0.01,mg/L as N,"Std Method 4500-NO3-F (28Day)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,"Total Organic Carbon",0,3.2,0.5,mg/L as C,"EPA 415.1 (T) Ox",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,"Dissolved Organic Carbon",0,3.1,0.5,mg/L as C,"EPA 415.1 (D) Ox",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,"Dissolved Ortho-phosphate",14265442,0.06,0.01,mg/L as P,"EPA 365.1 (DWR Modified)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,"Total Phosphorus",7723140,0.06,0.01,mg/L as P,"EPA 365.4",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,"Dissolved Potassium",7440097,1.9,0.5,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,"Dissolved Sodium",7440235,11,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,"Total Dissolved Solids",0,114,1,mg/L,"Std Method 2540 C",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,"Dissolved Sulfate",14808798,10,1,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,"Total Kjeldahl Nitrogen",0,0.3,0.1,mg/L as N,"EPA 351.2",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,"Turbidity",0,6.3,1,N.T.U.,"EPA 180.1",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,"UV Absorbance @254nm",0,0.103,0.01,absorbance/cm,"Std Method 5910B DWR Modified",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,"pH",0,7,0.1,pH Units,"Std Method 2320 B",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,Field Specific Conductance (EC),471341,176,1,?S/cm@25?C,EPA 120.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,Field Dissolved Oxygen,471341,9.31,0.1,mg/L,EPA 360.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,Field Water Temperature,471341,15.03,0.1,?C,EPA 170.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,Field Turbidity,471341,12.3,0.1,N.T.U.,EPA 180.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,Field pH,471341,7.68,0.1,pH Units,EPA 150.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1116B1464,11/07/2016 09:15,Field Notes,,,,,,,,,,,"prefilter used, pH drooping continuously-slowed down @ 7.6ish"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,"Total Alkalinity",471341,73,1,mg/L as CaCO3,"Std Method 2320 B",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,"Dissolved Ammonia",7664417,0.02,0.01,mg/L as N,"EPA 350.1",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,"Dissolved Boron",7440428,< R.L.,0.1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,"Dissolved Bromide",24959679,0.01,0.01,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,"Dissolved Calcium",7440702,14,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,"Dissolved Chloride",16887006,6,1,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,"Specific Conductance (EC)",0,182,1,?S/cm@25?C,"Std Method 2510-B",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,"Dissolved Hardness",0,68,1,mg/L as CaCO3,"Std Method 2340 B",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,"Dissolved Magnesium",7439954,8,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,"Dissolved Nitrate",14797558,0.9,0.1,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,"Dissolved Nitrate + Nitrite",0,0.2,0.01,mg/L as N,"Std Method 4500-NO3-F (28Day)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,"Total Organic Carbon",0,2.5,0.5,mg/L as C,"EPA 415.1 (T) Ox",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,"Dissolved Organic Carbon",0,2.5,0.5,mg/L as C,"EPA 415.1 (D) Ox",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,"Dissolved Ortho-phosphate",14265442,0.04,0.01,mg/L as P,"EPA 365.1 (DWR Modified)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,"Dissolved Potassium",7440097,1.8,0.5,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,"Dissolved Sodium",7440235,11,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,"Total Dissolved Solids",0,115,1,mg/L,"Std Method 2540 C",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,"Dissolved Sulfate",14808798,9,1,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,"Turbidity",0,7.77,1,N.T.U.,"EPA 180.1",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,"UV Absorbance @254nm",0,0.085,0.01,absorbance/cm,"Std Method 5910B DWR Modified",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,"pH",0,7.2,0.1,pH Units,"Std Method 2320 B",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,Field Specific Conductance (EC),471341,182,1,?S/cm@25?C,EPA 120.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,Field Dissolved Oxygen,471341,10.96,0.1,mg/L,EPA 360.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,Field Water Temperature,471341,9.67,0.1,?C,EPA 170.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,Field Turbidity,471341,9.69,0.1,N.T.U.,EPA 180.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C1216B1628,12/05/2016 10:46,Field pH,471341,7.55,0.1,pH Units,EPA 150.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0117B0078,01/10/2017 09:50,"Total Alkalinity",471341,22,1,mg/L as CaCO3,"Std Method 2320 B",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0117B0078,01/10/2017 09:50,"Dissolved Ammonia",7664417,0.03,0.01,mg/L as N,"EPA 350.1",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0117B0078,01/10/2017 09:50,"Dissolved Ammonia",7664417,0.03,0.01,mg/L as N,"EPA 350.1",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0117B0078,01/10/2017 09:50,"Dissolved Boron",7440428,< R.L.,0.1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0117B0078,01/10/2017 09:50,"Dissolved Bromide",24959679,< R.L.,0.01,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0117B0078,01/10/2017 09:50,"Dissolved Calcium",7440702,6,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0117B0078,01/10/2017 09:50,"Dissolved Chloride",16887006,2,1,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0117B0078,01/10/2017 09:50,"Specific Conductance (EC)",0,60,1,?S/cm@25?C,"Std Method 2510-B",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0117B0078,01/10/2017 09:50,"Dissolved Hardness",0,25,1,mg/L as CaCO3,"Std Method 2340 B",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0117B0078,01/10/2017 09:50,"Dissolved Magnesium",7439954,3,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0117B0078,01/10/2017 09:50,"Dissolved Nitrate",14797558,5,0.1,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0117B0078,01/10/2017 09:50,"Dissolved Nitrate + Nitrite",0,0.14,0.01,mg/L as N,"Std Method 4500-NO3-F (28Day)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0117B0078,01/10/2017 09:50,"Dissolved Nitrate + Nitrite",0,0.14,0.01,mg/L as N,"Std Method 4500-NO3-F (28Day)",1 Meters,"Water, Natural",Normal Sample,0,""
