Date,Month,Year,Flow,NH3,NO2,NO3,TKN,OrgN,TP,Temp,pH,TSS,TDS
24-Jul-07,7,2007,11.18,0.08,0.01,10.2,5.5,5.42,,23.4,7.2,6.8,
25-Jul-07,7,2007,8.53,0.15,,,,,,22.8,7.1,7.6,923
26-Jul-07,7,2007,6.81,0.13,,,,,,23,7,7.6,
1-Aug-07,8,2007,10.05,0.11,0.01,10.1,3.44,3.33,5.1,22.7,7.2,7.6,
2-Aug-07,8,2007,6.94,0.14,,,,,,25.4,7.1,8,942
3-Aug-07,8,2007,10.51,0.17,,,,,,22.4,7.1,8.6,
7-Aug-07,8,2007,6.94,0.18,0.02,11.7,6.12,5.94,,21.4,7.2,8,
8-Aug-07,8,2007,9.97,0.19,,,,,,20.9,7.2,9.4,599
9-Aug-07,8,2007,10.45,0.2,,,,,,21.9,7.1,8.6,
13-Aug-07,8,2007,11.44,0.21,0.03,9,6.11,5.89,,20.8,7.1,8.5,
14-Aug-07,8,2007,10.56,0.35,,,,,,22,7.4,9.1,885
15-Aug-07,8,2007,11.89,0.39,,,,,,21.5,7.1,7.9,
20-Aug-07,8,2007,10.16,0.52,0.11,9.6,4,3.48,,23.4,7,9,967
22-Aug-07,8,2007,7.22,1.03,,,,,,24.4,7.1,8.3,
31-Aug-07,8,2007,6.71,0.32,,,,,,,,7,
4-Sep-07,9,2007,9.65,0.21,0.02,16.1,3.36,3.15,6.1,23.5,7.1,7.8,859
5-Sep-07,9,2007,4.6,0.14,,,,,,25.9,7.2,4.4,
6-Sep-07,9,2007,6.99,0.2,,,,,,24.4,7.1,7.3,
11-Sep-07,9,2007,6.95,0.19,0.01,15.5,3.26,3.08,,21.7,7.1,7.8,937
12-Sep-07,9,2007,9.4,0.37,,,,,,20.9,7.1,6.6,
13-Sep-07,9,2007,7.07,2.32,,,,,,21.3,7.1,7,
19-Sep-07,9,2007,8.48,,0.26,13.7,4.52,,,21,7.2,6.8,890
24-Sep-07,9,2007,10.36,,0.3,15.7,4.46,,,19.8,7.1,7.3,888
2-Oct-07,10,2007,9.91,1.8,0.53,15.2,6.08,4.28,6,19.5,7,7,942
8-Oct-07,10,2007,8.94,5.43,0.68,13.2,6.87,1.44,6.8,19.3,7,7.5,969
16-Oct-07,10,2007,11.09,3.42,0.75,15,5.5,2.08,,17.9,7,7,993
22-Oct-07,10,2007,9.98,3.3,0.71,14.3,5.6,2.3,,17.1,7,14,1150
28-Oct-07,10,2007,5.63,4.13,0.31,15.6,5.8,1.67,,19.3,6.9,6,
5-Nov-07,11,2007,18.43,8.44,1.23,10,11.12,2.68,5.6,18.1,7.1,9.1,967
12-Nov-07,11,2007,17.53,6.8,1.08,11.2,10.81,4.01,,16.4,7.1,10.2,1050
18-Nov-07,11,2007,11.08,8.36,1,12.5,9.71,1.35,,18.4,7.1,9,1047
26-Nov-07,11,2007,13.43,8.48,0.85,11.9,11.04,2.56,,13.1,7.1,14,1054
3-Dec-07,12,2007,13.05,10.2,0.79,13,13.17,2.97,2.4,13.4,7.1,16.1,1103
10-Dec-07,12,2007,18.76,11.4,0.66,9.7,14.28,2.88,,13.4,7.2,18,1090
17-Dec-07,12,2007,16.5,11.1,0.98,11.3,12.52,1.42,,12.9,7.1,16,1048
2-Jan-08,1,2008,13.84,9.6,0.77,10.5,9.66,0.6,3.2,10.3,7.1,18,1034
7-Jan-08,1,2008,21.09,7.1,1.03,10.2,10.95,3.85,,12.6,6.9,16.3,920
14-Jan-08,1,2008,17.98,5.6,1.06,11.5,8.54,2.94,,12.2,7.1,15,910
21-Jan-08,1,2008,19.37,9,0.79,9.7,9.29,0.29,,9.9,7.3,11.7,958
27-Jan-08,1,2008,20.4,9.11,1.18,11.3,11.6,2.5,,13.2,7.2,10,820
1-Feb-08,2,2008,14.38,10.2,,,,,,10.5,7.3,7.3,900
4-Feb-08,2,2008,18.06,8.42,0.84,11.4,11.07,2.65,3.2,12,7.3,8,871
11-Feb-08,2,2008,17.04,3.52,0.74,14.8,6.98,3.46,3.4,16,7.3,9.5,858
18-Feb-08,2,2008,17.57,3.78,0.86,14.8,6.57,2.79,,12.4,7.1,9,892
25-Feb-08,2,2008,16.39,3.95,0.73,14.8,6.44,2.49,,12.9,7.1,10,836
3-Mar-08,3,2008,12.13,1.07,0.2,16.3,2.69,1.62,3.3,14.8,7,8.3,888
10-Mar-08,3,2008,14.38,0.49,0.15,15,13.2,12.71,,17.3,7.1,8.7,895
17-Mar-08,3,2008,14.58,0.68,0.12,13.7,3.77,3.09,,14.4,7,14,920
24-Mar-08,3,2008,11.89,0.92,0.09,12.8,5.18,4.26,,16.6,7.2,11,909
1-Apr-08,4,2008,13.7,0.66,0.08,11,4.85,4.19,2.8,15.3,7.1,10,932
7-Apr-08,4,2008,15.81,0.22,0.03,9.6,5.87,5.65,,14.5,7.1,14.3,730
13-Apr-08,4,2008,18.28,0.64,0.02,6.3,5.94,5.31,,20.9,7.1,9.3,
21-Apr-08,4,2008,9.1,0.27,0.02,5.8,2.82,2.55,,14.2,7.4,9,916
28-Apr-08,4,2008,15.72,0.22,0.01,5.6,3.08,2.86,,20.2,7.4,7.8,
5-May-08,5,2008,14.1,0.18,0.03,5.9,3.82,3.64,3.5,18.7,7.4,10,929
14-May-08,5,2008,9.12,0.33,0.13,5.8,3.68,3.35,,21.2,7.2,6.8,915
18-May-08,5,2008,9.79,0.53,0.13,6.4,3.2,2.66,,24.5,7.2,8.7,947
27-May-08,5,2008,6.73,0.5,0.03,7.4,3.19,2.69,,19.5,7.2,11,982
1-Jun-08,6,2008,7.43,0.19,0.04,7.6,2.21,2.02,4.4,20,7.1,9.2,926
2-Jun-08,6,2008,7.67,0.23,,,,,,18.7,7.2,8.5,
3-Jun-08,6,2008,6.04,0.29,,,,,,21,7.3,7.8,
11-Jun-08,6,2008,10.24,0.21,0.05,8.7,2.21,2,,22.7,7.1,11.2,951
12-Jun-08,6,2008,14.34,0.27,,,,,,22.7,7.1,12.3,
13-Jun-08,6,2008,14.27,0.25,,,,,,22.2,7.2,10.8,
17-Jun-08,6,2008,12.78,2.78,0.06,4.9,3.15,0.37,,21,7.3,12.5,923
18-Jun-08,6,2008,14.66,0.86,,,,,,22.2,7.2,11,
19-Jun-08,6,2008,12.36,0.61,,,,,,22.2,7.3,10.8,
22-Jun-08,6,2008,8.9,3.07,0.18,5.1,4.64,1.57,,23.1,7.4,12,876
23-Jun-08,6,2008,12.62,3.27,,,,,,22.2,7.3,9,
24-Jun-08,6,2008,9.4,0.37,,,,,,22,7.4,9,
1-Jul-08,7,2008,10.33,0.3,0.08,6.2,4.04,3.74,5.6,22.2,7.3,10.5,939
2-Jul-08,7,2008,10.53,0.28,,,,,,21.7,7.2,9.7,
3-Jul-08,7,2008,9.08,0.33,,,,,,22.2,7.2,8,
9-Jul-08,7,2008,7.92,0.23,0.06,10.8,2.03,1.79,,26.2,7,10,952
10-Jul-08,7,2008,4.39,0.21,,,,,,27.2,7,9.5,
11-Jul-08,7,2008,7.9,0.2,,,,,,24.7,7.2,9.5,
14-Jul-08,7,2008,10.2,0.21,0.03,8.7,2.46,2.26,,25.2,7,10.7,
15-Jul-08,7,2008,7.25,0.17,,,,,,23.4,7,8,
16-Jul-08,7,2008,7.89,0.25,,,,,,23.2,7.1,8,
20-Jul-08,7,2008,8.2,0.26,0.02,9.7,2.96,2.71,,22.4,7.3,10,937
21-Jul-08,7,2008,11.88,0.31,,,,,,20.7,7.2,8.7,
22-Jul-08,7,2008,8.65,0.24,,,,,,21.8,7.2,8.2,
28-Jul-08,7,2008,12.65,0.22,0.02,8.8,2.04,1.83,,22.7,7.1,9.7,905
29-Jul-08,7,2008,4.74,0.19,,,,,,23.9,7.2,9.7,
30-Jul-08,7,2008,12.12,0.2,,,,,,22.2,7,9,
4-Aug-08,8,2008,10.15,0.17,0.01,7,5,4.83,5.8,22.7,6.9,11,905
5-Aug-08,8,2008,11.59,0.16,,,,,,21.9,7.2,7.6,
6-Aug-08,8,2008,10.49,0.12,,,,,,21.7,7.2,10.5,
13-Aug-08,8,2008,8.4,0.14,0.01,8.4,9.15,9.01,,23.7,7,11.7,894
14-Aug-08,8,2008,12.01,0.14,,,,,,23.2,7.2,9,
15-Aug-08,8,2008,11.6,0.16,,,,,,23.2,7.2,9.7,
19-Aug-08,8,2008,12.21,0.44,0.11,12.2,4.13,3.69,,22.7,7.1,8.5,936
20-Aug-08,8,2008,10.55,0.38,,,,,,22.7,7,9,
21-Aug-08,8,2008,8.02,0.51,,,,,,24.7,6.8,8.4,
24-Aug-08,8,2008,11.83,0.48,0.09,14.8,3.54,3.06,,23.2,6.9,8,904
25-Aug-08,8,2008,11.38,0.82,,,,,,23.7,7,9.4,
26-Aug-08,8,2008,11.7,0.99,,,,,,22.7,7,9,
3-Sep-08,9,2008,8.23,0.68,0.29,20,5.37,4.69,6.2,23.2,6.9,10.7,904
4-Sep-08,9,2008,12.35,1.23,,,,,,24.2,7,7.7,
5-Sep-08,9,2008,8.7,1.73,,,,,,24.7,6.9,9,
9-Sep-08,9,2008,8.86,0.86,0.35,24,7.3,6.44,,23,6.9,10,880
11-Sep-08,9,2008,7.74,0.75,,,,,,20.7,7,10.7,
15-Sep-08,9,2008,8.81,1.6,0.57,23.5,5.44,3.84,,21.7,6.9,11,883
16-Sep-08,9,2008,9.37,1.82,,,,,,20.2,6.9,8.9,
17-Sep-08,9,2008,8.04,2.46,,,,,,20.2,6.9,10.7,
21-Sep-08,9,2008,7.94,1.05,0.47,25.1,7.39,6.34,,20.7,6.9,10,909
22-Sep-08,9,2008,7.45,0.29,,,,,,20.2,6.8,9,
23-Sep-08,9,2008,3.8,0.32,,,,,,22,7,9.4,
1-Oct-08,10,2008,11.62,3.85,0.76,20.5,5.63,1.78,6.1,21.7,6.9,11,868
7-Oct-08,10,2008,16.23,7.77,0.85,17.6,5.65,,,20.3,6.8,10.2,867
13-Oct-08,10,2008,16.71,10.2,0.79,11.5,5.8,,,15.2,7.2,11.5,846
21-Oct-08,10,2008,8.33,12.2,0.63,10.8,6.63,,,17.3,6.9,11.5,916
26-Oct-08,10,2008,13.66,8.64,0.98,15.7,9.48,0.84,,19.7,7,10,955
2-Nov-08,11,2008,14.98,11.4,0.67,13.8,10.81,,5.4,17.9,7.2,11,889
10-Nov-08,11,2008,14.34,,0.83,13.5,11.44,,,15.7,7.1,7.4,902
11-Nov-08,11,2008,6.8,8.7,,,,,,16.7,7,10,
17-Nov-08,11,2008,14.32,8.96,0.98,14.3,7.13,,,17.7,7,7,886
23-Nov-08,11,2008,14.47,13.3,0.97,13.4,12.47,,,15.2,7.3,8,1012
2-Dec-08,12,2008,11.28,16.8,1.23,,7.51,,5,14.7,7.3,5,968
4-Dec-08,12,2008,14.12,,,10.3,,,,14.2,7.3,4.5,
8-Dec-08,12,2008,11.13,18.1,0.19,14.1,8.05,,,13,7.3,6,1044
16-Dec-08,12,2008,14.44,20.2,1.78,10,8.48,,,9,7.3,9.2,994
21-Dec-08,12,2008,15,13.4,1.03,13,7.23,,,8.5,7.3,11,1064
28-Dec-08,12,2008,14.45,12.6,1.94,14.6,5.99,,,9.5,7.1,8.2,
6-Jan-09,1,2009,14.95,6.66,1.38,19.8,9.63,2.97,3.7,9.5,7.1,9.7,987
11-Jan-09,1,2009,14.73,6.52,1.87,16.7,9.37,2.86,,10.2,7.1,12.2,1008
20-Jan-09,1,2009,9.76,4.14,1.18,16.3,6.86,2.72,,12.5,6.9,10,1043
26-Jan-09,1,2009,12.83,2.56,0.48,20.5,6.51,3.95,,11.3,7.1,6,1072
3-Feb-09,2,2009,11.31,2.56,0.79,19,5.3,2.74,3.7,12.5,7,15.5,1025
8-Feb-09,2,2009,14.77,6.69,1.02,14.3,7.21,0.52,,12.5,7,12.9,1022
15-Feb-09,2,2009,15.15,9.17,1.04,13.3,,,,10,7.2,11.5,965
23-Feb-09,2,2009,16.59,12.5,1.7,12.6,,,,14,7.1,9.4,1019
3-Mar-09,3,2009,18.35,21.5,,9.4,20.49,,4.5,13.8,7.3,6.8,
8-Mar-09,3,2009,18.34,16.3,1.96,8,19.76,,5.4,13.2,7.2,5,
16-Mar-09,3,2009,17.92,24.1,1.84,5.2,,,4.6,14,7.3,2.5,
25-Mar-09,3,2009,8.61,7.47,3.41,15.4,2.98,,,16,7,22,
1-Apr-09,4,2009,8.16,0.21,0.04,16.7,1,0.79,3.3,16.4,6.9,14.5,
6-Apr-09,4,2009,11.77,0.17,0.07,15.6,3.79,3.62,4.1,17.5,7,13.2,967
14-Apr-09,4,2009,10.12,13.7,0.8,11,26.9,13.17,3.6,16.5,7.1,19.8,965
20-Apr-09,4,2009,12.1,0.93,1.97,16.2,7.09,6.16,,22,6.8,13.2,1032
26-Apr-09,4,2009,10.93,1.29,1.02,18.3,7.9,6.61,,17.5,7.1,14.8,
5-May-09,5,2009,7.61,6.92,1.57,14.2,,,4.9,19,6.8,19.2,1084
11-May-09,5,2009,7.88,1.23,,,,,,20.5,7.1,11.5,1009
17-May-09,5,2009,14.14,0.34,0.05,11.4,,,,23,7.2,15,992
25-May-09,5,2009,11.29,1.23,0.42,7.4,,,,18.7,7.1,10,998
1-Jun-09,6,2009,8.5,0.17,0.08,15.6,,,5.4,21.5,7.2,10,1049
2-Jun-09,6,2009,13.62,0.12,,,,,,20.5,7.1,11,
3-Jun-09,6,2009,8.6,0.16,,,,,,21,7.1,13,
9-Jun-09,6,2009,7.94,2.4,0.54,19.2,,,,20,7.1,10.7,1036
10-Jun-09,6,2009,8.7,1.95,,,,,,21.5,7,10.7,
11-Jun-09,6,2009,10.78,1.73,,,,,,20,7,11.5,
14-Jun-09,6,2009,7.37,2.73,0.93,21.1,,,,21.5,7,14,1052
15-Jun-09,6,2009,11.8,2,,,,,,21,7,14,
16-Jun-09,6,2009,6.26,0.76,,,,,,21,6.8,12,
21-Jun-09,6,2009,6.96,0.83,0.13,23.1,,,,22,7,8,1008
22-Jun-09,6,2009,11.03,0.5,,,,,,22,7,8.7,
23-Jun-09,6,2009,5.92,0.41,,,,,,23.5,7,7.2,
1-Jul-09,7,2009,7.9,0.16,0.03,13.2,,,,24,7.1,8.5,1039
2-Jul-09,7,2009,8.96,0.19,,,,,,23,7.1,,
6-Jul-09,7,2009,9.53,0.25,0.03,13.4,,,5.3,21,7,8.3,974
8-Jul-09,7,2009,8.72,0.4,,,,,,22,6.9,7.8,
15-Jul-09,7,2009,11.3,1.04,0.19,15.8,,,,25,6.9,9.3,1016
16-Jul-09,7,2009,6.93,0.43,,,,,,23,7.1,8.6,
17-Jul-09,7,2009,10.84,0.86,,,,,,,7,7,
19-Jul-09,7,2009,9.43,0.7,0.17,16.2,,,,23,7.1,11,1229
20-Jul-09,7,2009,7.14,0.59,,,,,,25,6.8,10.7,
21-Jul-09,7,2009,9.32,1.1,,,,,,22,7,11,
28-Jul-09,7,2009,7.05,1.21,0.28,15.3,,,,21.5,7.1,10,1003
29-Jul-09,7,2009,11.8,1.1,,,,,,22.5,7.1,9.7,
30-Jul-09,7,2009,6.09,0.65,,,,,,21.5,7,7,
4-Aug-09,8,2009,12.92,0.29,0.05,12.2,,,5.1,22.5,7.1,6.7,874
5-Aug-09,8,2009,8.63,0.36,,,,,,22.5,7.5,4,
6-Aug-09,8,2009,6.19,0.3,,,,,,23,7.3,5.8,
10-Aug-09,8,2009,6.79,0.23,0.04,8.4,,,,25,7.1,12,941
11-Aug-09,8,2009,12.81,0.25,,,,,,24,7.3,14,
12-Aug-09,8,2009,9.52,0.21,,,,,,23,7.3,12.4,
19-Aug-09,8,2009,7.67,0.3,0.04,7,,,,23,7.2,10.8,917
20-Aug-09,8,2009,9.69,0.24,,,,,,22.5,7.2,8.5,
23-Aug-09,8,2009,7.29,0.3,0.04,6.8,,,,23,7.1,6.5,908
24-Aug-09,8,2009,11.76,0.26,,,,,,21.5,7.1,6.8,
1-Sep-09,9,2009,10.59,0.67,0.18,9.7,,,5.9,21,7.4,8.5,884
2-Sep-09,9,2009,11.92,0.58,,,,,,23,7.4,8,
9-Sep-09,9,2009,11.54,0.62,0.21,13.7,,,,21,7.3,5.5,936
10-Sep-09,9,2009,12.24,0.58,,,,,,22,7,4.7,
11-Sep-09,9,2009,11.52,0.65,,,,,,23,7.1,4.5,
14-Sep-09,9,2009,9.68,1.45,0.41,14.1,,,,21,7.4,8,944
15-Sep-09,9,2009,7.13,0.8,,,,,,22,7.1,8.4,
16-Sep-09,9,2009,5.69,0.38,,,,,,22,7,8,
22-Sep-09,9,2009,9.55,0.5,0.14,14.1,,,,23,7.3,7.9,922
23-Sep-09,9,2009,9.97,0.52,,,,,,23.5,7.1,6,
24-Sep-09,9,2009,10.07,0.73,,,,,,22,7.3,4.8,
27-Sep-09,9,2009,3.58,0.41,0.15,15,,,,24,7,4,948
28-Sep-09,9,2009,7.07,0.62,,,,,,23,7.3,5.6,
29-Sep-09,9,2009,3.69,2,,,,,,21,7,6.2,
6-Oct-09,10,2009,7.02,0.91,0.22,19,,,4.6,16.5,7,7,955
14-Oct-09,10,2009,12.82,2.89,0.49,19.8,,,,17,7.1,8.7,943
19-Oct-09,10,2009,11.77,0.4,0.11,21,,,,19,7,7,977
25-Oct-09,10,2009,8.11,0.87,0.35,19,,,,19.5,7,6.7,943
4-Nov-09,11,2009,9.42,1.49,0.6,21.1,,,5.6,18.5,6.9,7.8,1005
10-Nov-09,11,2009,12.04,3.52,0.92,18.9,,,,15,7.1,10.9,949
15-Nov-09,11,2009,10.16,4.43,0.76,15.3,,,,14,7.1,12,957
23-Nov-09,11,2009,16.65,6.3,1.02,11.9,,,,12.5,7.2,14,884
1-Dec-09,12,2009,17.09,4.66,0.97,12.9,,,3.3,12.5,6.9,13,960
7-Dec-09,12,2009,16.49,7.46,0.87,11.4,,,,10,7,11.5,889
15-Dec-09,12,2009,13.59,2.12,1.09,16.2,,,,12.5,6.8,11,910
20-Dec-09,12,2009,13.57,,0.4,18.6,,,,12.5,6.8,12,1029
21-Dec-09,12,2009,11.8,1.13,,,,,,12,6.8,10,
28-Dec-09,12,2009,13.17,0.85,0.21,18.2,,,,11.5,6.9,12.8,875
6-Jan-10,1,2010,11.67,0.63,0.07,21.8,,,3.9,12.5,6.8,13,869
11-Jan-10,1,2010,12.58,1.2,0.12,21.1,,,,12,6.9,14,886
19-Jan-10,1,2010,15.14,1.6,0.16,20,,,,12.5,6.9,14,864
25-Jan-10,1,2010,22.73,7.2,1.35,15.4,,,,12,7.1,8.2,803
1-Feb-10,2,2010,17.86,2.03,0.53,21.9,,,4.4,14.5,6.7,7.5,974
10-Feb-10,2,2010,10.16,0.58,0.34,22.4,,,,12.5,6.9,7.8,984
17-Feb-10,2,2010,14.79,2.01,0.33,22.4,,,,15.3,6.9,7.3,923
24-Feb-10,2,2010,13.87,1.36,0.55,19.3,,,,12.5,7,9,978
1-Mar-10,3,2010,13.99,1.54,0.17,19.4,,,3.1,15.8,7.1,8,928
8-Mar-10,3,2010,15.29,3.04,0.57,17.9,,,,13.5,6.9,7.3,977
14-Mar-10,3,2010,15.64,1.22,0.36,17.6,,,,12,7.1,7,927
24-Mar-10,3,2010,11.49,0.27,0.02,13.9,,,,18,7.1,8.2,927
28-Mar-10,3,2010,11.6,0.37,0.01,13.1,,,,17.5,7.3,8.3,892
5-Apr-10,4,2010,14.88,1.46,0.37,15.5,,,3.4,13.5,6.9,7.5,945
11-Apr-10,4,2010,14.66,2,0.41,15,,,,15,7.1,7,937
22-Apr-10,4,2010,9.89,1.3,0.16,,,,,14,7.1,7,904
23-Apr-10,4,2010,15.13,,,11.9,,,,16.3,7.1,8.7,
25-Apr-10,4,2010,10.21,0.3,0.01,11.2,,,,,7.2,7.2,883
3-May-10,5,2010,15.32,0.17,0.01,9.9,,,2.8,19,7.3,9.7,952
9-May-10,5,2010,7.76,0.29,0.01,7.4,,,,16.5,7.3,9.7,935
17-May-10,5,2010,7.71,0.25,0.02,6.9,,,,18.5,7.2,9.7,883
23-May-10,5,2010,13.59,0.25,0.01,6.5,,,,16,7.7,11.3,1028
2-Jun-10,6,2010,3.16,0.81,0.01,9.5,,,4.5,22,7.1,5.7,1049
6-Jun-10,6,2010,5.35,0.12,0.01,7.7,,,,25,7.3,8.5,977
13-Jun-10,6,2010,10.29,,0.01,1.3,,,,23,7.4,10.3,991
15-Jun-10,6,2010,4.37,0.41,,,,,,22.5,7.1,8.8,
20-Jun-10,6,2010,11.03,0.19,0.01,3.9,,,,20,7.5,11.3,965
29-Jun-10,6,2010,6.98,0.2,0.04,4,,,,25.5,7.3,9.5,1007
4-Jul-10,7,2010,10.66,0.21,0.01,5,,,2.6,23,7.5,10.2,1008
13-Jul-10,7,2010,10.58,0.18,0.01,,,,,23.5,7.3,10.3,1070
14-Jul-10,7,2010,7.86,,,6.1,,,,23.5,7.1,8.7,
18-Jul-10,7,2010,6.4,0.15,0.01,9.9,,,,25,7.1,7.5,1093
27-Jul-10,7,2010,5.94,0.23,0.01,14.5,,,,21,7.4,7.7,1002
1-Aug-10,8,2010,7.06,,0.03,12.7,,,5.5,21.3,7.3,8.2,1019
10-Aug-10,8,2010,3.74,0.1,0.01,10.3,,,,22.5,7.3,5,969
15-Aug-10,8,2010,5.33,0.27,0.01,9.6,,,,21.3,7.4,10.2,924
24-Aug-10,8,2010,7.87,0.15,0.01,7,,,,24,7.3,9.3,859
30-Aug-10,8,2010,5.58,0.13,0.01,7.4,,,,20.5,7.2,5.5,838
5-Sep-10,9,2010,6.53,0.18,0.01,8.6,,,4.9,23,7.1,5.8,862
13-Sep-10,9,2010,12.07,0.1,0.01,8.6,,,,21,7.2,8.2,847
19-Sep-10,9,2010,11.35,0.12,0.01,8.3,,,,21.5,7.3,8.5,849
26-Sep-10,9,2010,5.59,0.16,0.01,8.3,,,,21.8,7.1,11,811
3-Oct-10,10,2010,7.06,0.2,0.02,8.3,,,4.5,21.5,7.3,9.3,825
11-Oct-10,10,2010,7.73,0.1,0.01,,,,,21.5,7.2,7.3,773
14-Oct-10,10,2010,9.69,,,7.4,,,,23,7.3,5.3,
17-Oct-10,10,2010,7.32,0.1,0.01,7.2,,,,19.5,6.9,8,718
25-Oct-10,10,2010,13.18,0.18,0.01,8.7,,,,16.5,7.2,8.8,692
2-Nov-10,11,2010,15.39,0.53,0.02,9.3,,,,17,7.2,7.5,647
7-Nov-10,11,2010,10.55,1.68,0.12,9.8,,,4.7,17.5,7.3,10.8,718
14-Nov-10,11,2010,9.79,0.27,0.01,11,,,,16.5,7.4,11.8,747
23-Nov-10,11,2010,14.7,0.62,0.13,9.7,,,,12,7.2,18.7,773
1-Dec-10,12,2010,18.38,0.14,0.01,,,,3.7,9.5,7.2,18.5,504
5-Dec-10,12,2010,17.98,1.42,0.14,9.9,,,,13.5,7.4,13.5,645
13-Dec-10,12,2010,17.8,0.51,0.05,10.9,,,,15.5,7.1,9.5,702
19-Dec-10,12,2010,17.65,2.56,0.56,11.3,,,,14,7.3,12,
27-Dec-10,12,2010,7.74,0.71,0.42,18.6,,,,12.5,6.9,8.2,694
2-Jan-11,1,2011,12.79,4.4,1.37,,,,3.3,10.5,7.1,9,704
4-Jan-11,1,2011,12.76,,,21,,,,10.5,7,9.2,
10-Jan-11,1,2011,11.84,3.06,1.37,20.8,,,,9,7.1,10.7,
16-Jan-11,1,2011,12.2,0.3,0.1,24.8,,,,13.5,7,6.2,
24-Jan-11,1,2011,10.24,0.23,0.04,22.6,,,,13,6.9,7.5,726
1-Feb-11,2,2011,7.44,2.71,0.79,17.3,,,4.1,13.5,6.9,6,675
6-Feb-11,2,2011,11.17,3.79,1.27,15.2,,,,14,7.1,6.6,699
14-Feb-11,2,2011,8.44,4.58,0.99,14,,,,13,7.1,6.2,696
20-Feb-11,2,2011,15.87,6.75,1.19,10.2,,,,9,7.3,13.5,679
1-Mar-11,3,2011,12.7,1.78,0.97,13.1,,,4.3,11,7.1,10.7,666
6-Mar-11,3,2011,14.65,1.28,0.77,13.3,,,,16.5,7,11.9,771
14-Mar-11,3,2011,10.98,0.54,0.33,,,,,16,7.2,7.9,724
17-Mar-11,3,2011,15.54,,,12.1,,,,15,7.1,8,
20-Mar-11,3,2011,17.79,6.65,0.7,8.9,,,,11.3,7.3,11.5,703
28-Mar-11,3,2011,13.65,1.35,0.63,13.6,,,,14,7.1,8.2,
3-Apr-11,4,2011,15.37,1.52,0.32,12.5,,,3.7,17.5,7.3,7.2,746
12-Apr-11,4,2011,17.26,1.18,0.46,12.4,,,,15.5,7.2,11,
17-Apr-11,4,2011,16.3,0.39,0.12,10.7,,,,18,7.4,10.1,775
25-Apr-11,4,2011,17.02,0.39,0.04,10.2,,,,17.5,7.4,9.1,793
1-May-11,5,2011,13.09,0.21,0.01,8.3,,,2.4,17,7.6,8.7,
9-May-11,5,2011,10.82,0.19,0.01,7.2,,,,15.5,7.5,8,804
15-May-11,5,2011,12.11,0.1,0.01,6.8,,,,15.5,7.7,9.1,
23-May-11,5,2011,11.77,0.12,,7.2,,,,17,7.6,7.1,799
29-May-11,5,2011,8.54,0.11,0.03,7.2,,,,15.5,7.6,7.2,
5-Jun-11,6,2011,11.48,0.16,0.01,7.8,,,3,17,7.6,9.8,780
13-Jun-11,6,2011,12.23,0.13,0.01,5.7,,,,19.5,7.5,10,853
19-Jun-11,6,2011,13.58,0.13,0.01,6,,,,21,7.5,6.4,
28-Jun-11,6,2011,12.78,1.82,0.16,8.2,,,,22,7.5,8.3,912
4-Jul-11,7,2011,6.43,1.71,0.36,12.2,,,5.5,24.5,7.3,4.7,874
10-Jul-11,7,2011,11.68,1.77,0.65,12.8,,,,22,7.3,6.3,
18-Jul-11,7,2011,8.27,0.3,0.1,12.7,,,,21,7.3,6.2,
24-Jul-11,7,2011,7.67,0.23,0.03,9.9,,,,23,7.5,7.5,
2-Aug-11,8,2011,8.17,0.99,0.39,11,,,5.4,22,7.4,6.3,1002
7-Aug-11,8,2011,6.33,0.53,0.4,12,,,,23,7.4,2,
17-Aug-11,8,2011,11.85,0.19,0.04,10.3,,,,22,7.3,3.3,936
21-Aug-11,8,2011,3.91,0.1,0.03,9.9,,,,21.5,7.4,2,
30-Aug-11,8,2011,11.24,0.36,0.1,0.4,,,,21.5,7.4,6.1,948
6-Sep-11,9,2011,7.57,0.17,0.02,10.1,,,5.2,22.5,7.4,7,912
11-Sep-11,9,2011,9.77,0.19,0.11,10.5,,,,22,7.5,5.8,911
19-Sep-11,9,2011,5.36,0.17,0.08,11.2,,,,23,7.3,5.1,
28-Sep-11,9,2011,9.8,0.55,0.4,11.2,,,,21,7.2,6,
3-Oct-11,10,2011,12.95,1.11,0.27,11.2,,,5.6,19.5,7,7.4,
9-Oct-11,10,2011,17.16,0.49,0.24,11.7,,,,17,7.1,12,885
17-Oct-11,10,2011,16.57,0.11,0.02,7,,,,20,7.4,8.8,765
1-Nov-11,11,2011,14.15,0.65,0.52,6,,,4.5,16.5,7.2,9.3,769
6-Nov-11,11,2011,17.42,1.79,0.64,6.3,,,,11.5,7.5,8.8,753
14-Nov-11,11,2011,13.13,2.24,0.96,8.3,,,,12.5,7.3,8.5,749
20-Nov-11,11,2011,13.32,6.28,0.99,6.6,,,,11,7.5,10.7,716
28-Nov-11,11,2011,14.76,6.25,1.2,8.3,,,,11.5,7.2,8.2,842
4-Dec-11,12,2011,11.08,10.5,0.96,7.8,,,,7.5,7.4,9.1,884
12-Dec-11,12,2011,11.1,15.1,1.45,9.4,,,4.6,9,7.3,5.9,797
18-Dec-11,12,2011,6.67,8.16,1.45,17.5,,,,9.5,7.1,7.1,800
27-Dec-11,12,2011,7.72,9.84,1.36,15.4,,,,9,7.2,5.8,750
