Date,Month,Year,pH,Flow,Temp,Flow_gal,TP,TSS,NH3,TKN,NO2,NO3
2/11/2007,2,2007,7.31,64,18.3,63600000,,8,17.6,,,
2/12/2007,2,2007,7.44,52,19.2,52170000,,10,14.4,,,
2/13/2007,2,2007,7.42,48,19.2,48420000,,10,18.9,,,
2/14/2007,2,2007,7.42,44,19.5,43600000,1.4,6,19.6,22,0.37,0.5
2/15/2007,2,2007,7.37,45,20.2,44650000,,4,21.1,,,
2/16/2007,2,2007,7.27,42,20.6,42170000,,5,21.2,,,
2/17/2007,2,2007,7.35,44,20.6,43900000,,7,21.5,,,
2/18/2007,2,2007,7.44,42,20.5,42100000,,6,20.7,,,
2/19/2007,2,2007,7.39,43,20,42760000,,3,21.9,,,
2/20/2007,2,2007,7.42,42,19.9,42370000,,5,21.1,,,
2/21/2007,2,2007,7.42,36,19.8,35700000,1.67,6,22.6,25,0.26,0.48
2/22/2007,2,2007,7.39,50,19.7,49910000,,6,25.4,,,
2/23/2007,2,2007,7.55,45,19.4,45250000,,5,21.9,,,
2/24/2007,2,2007,7.62,43,19.9,43380000,,8,20.6,,,
2/25/2007,2,2007,7.35,49,19.8,48620000,,9,21.3,,,
2/26/2007,2,2007,7.38,60,19.1,60100000,1.5,8,20.3,22.6,0.21,0.48
2/27/2007,2,2007,7.42,64,18.3,63630000,,13,16.1,,,
2/28/2007,2,2007,7.26,55,18.6,55410000,,14,16.5,,,
3/1/2007,3,2007,7.44,37,18.5,37000000,,8,15.6,,,
3/2/2007,3,2007,7.4,50,19.3,49700000,,12,20,,,
3/3/2007,3,2007,7.65,47,19.4,47180000,,6,20.2,,,
3/4/2007,3,2007,7.52,46,20,46400000,,13,21.6,,,
3/5/2007,3,2007,7.5,46,20.5,45610000,1,8,13.5,15.3,0.06,0.57
3/6/2007,3,2007,7.4,46,20.2,45950000,,6,20.2,,,
3/7/2007,3,2007,7.4,44,20.1,43720000,,5,20.7,,,
3/8/2007,3,2007,7.47,47,20.2,46800000,,6,22.2,,,
3/9/2007,3,2007,7.47,45,20.1,44540000,,4,21.7,,,
3/10/2007,3,2007,7.55,44,19.7,44390000,,4,23.2,,,
3/11/2007,3,2007,7.4,46,21,45590000,,5,18.8,,,
3/12/2007,3,2007,7.36,45,21,44780000,1.8,5,21.2,23.3,0.06,0.55
3/13/2007,3,2007,7.36,45,21.4,44590000,,5,20.8,,,
3/14/2007,3,2007,7.24,47,21.1,46880000,,5,22.1,,,
3/15/2007,3,2007,7.48,44,21.2,44360000,,6,21.2,,,
3/16/2007,3,2007,7.34,44,21.5,43840000,,4,22.5,,,
3/17/2007,3,2007,7.42,45,20.5,45490000,,6,23,,,
3/18/2007,3,2007,7.49,44,20.9,43600000,,7,22.5,,,
3/19/2007,3,2007,7.36,44,21.4,43710000,,7,23,,,
3/20/2007,3,2007,7.4,46,20.9,46050000,,5,22.7,,,
3/21/2007,3,2007,7.38,45,21.1,45070000,,5,22.6,,,
3/22/2007,3,2007,7.43,43,21.3,43280000,1.32,5,22.6,24.5,0.1,0.44
3/23/2007,3,2007,7.37,43,21.5,42640000,,4,21.4,,,
3/24/2007,3,2007,7.63,45,21.2,44560000,,7,23.2,,,
3/25/2007,3,2007,7.49,43,21.2,42560000,,8,23.2,,,
3/26/2007,3,2007,7.44,42,21,41620000,,7,22.4,,,
3/27/2007,3,2007,7.5,42,19.8,41750000,,6,22.7,,,
3/28/2007,3,2007,7.43,44,20.8,43620000,,6,23.5,,,
3/29/2007,3,2007,7.46,43,21.1,42890000,1.08,5,23.2,25.2,,
3/30/2007,3,2007,7.47,45,21.6,44510000,,5,22.6,,,
3/31/2007,3,2007,7.51,44,21.6,43870000,,6,23.8,,,
4/1/2007,4,2007,7.44,44,20.9,43730000,,8,21.7,,,
4/2/2007,4,2007,7.45,43,21.5,42800000,,7,22.3,,,
4/3/2007,4,2007,7.45,40,21.6,39990000,,6,22.6,,,
4/4/2007,4,2007,7.6,40,22.1,39930000,,7,23,,,
4/5/2007,4,2007,7.48,40,22.1,40060000,,6,21.4,,,
4/6/2007,4,2007,7.54,40,21.1,39870000,,6,22.5,,,
4/7/2007,4,2007,7.44,40,20.6,40210000,,7,21.7,,,
4/8/2007,4,2007,7.43,41,21.2,41000000,,9,21.2,,,
4/9/2007,4,2007,7.48,40,22,39890000,,8,18.4,,,
4/10/2007,4,2007,7.43,40,21.9,39500000,,8,20.7,,,
4/11/2007,4,2007,7.47,40,21.4,39900000,0.18,9,20.3,21.9,1,1.05
4/12/2007,4,2007,7.43,40,21.2,40000000,,13,20.6,,,
4/13/2007,4,2007,7.4,39,22.1,39320000,,7,19.6,,,
4/14/2007,4,2007,7.57,41,20.5,41050000,,9,22.7,,,
4/15/2007,4,2007,7.4,40,21,39580000,,8,20.7,,,
4/16/2007,4,2007,7.38,42,22.3,41530000,,8,18.4,,,
4/17/2007,4,2007,7.42,40,21.5,39890000,,6,19.5,,,
4/18/2007,4,2007,7.45,40,21.1,39900000,,4,21.3,,,
4/19/2007,4,2007,7.48,39,20.7,39200000,0.45,4,22.2,24.9,1,0.93
4/20/2007,4,2007,7.44,41,21.7,40720000,,5,22.2,,,
4/21/2007,4,2007,7.44,40,20.4,40380000,,5,21.2,,,
4/22/2007,4,2007,7.49,44,21.5,44400000,,3,20.6,,,
4/23/2007,4,2007,7.42,42,21.7,42390000,,5,19,,,
4/24/2007,4,2007,7.42,41,22.1,41000000,,5,18.9,,,
4/25/2007,4,2007,7.44,40,21.7,39900000,0.5,4,19.5,21.7,1.52,1.26
4/26/2007,4,2007,7.44,40,22,39580000,,4,20.3,,,
4/27/2007,4,2007,7.4,40,23,40000000,,6,20.9,,,
4/28/2007,4,2007,7.46,41,22,41100000,,7,20.2,,,
4/29/2007,4,2007,7.37,41,22.1,40710000,,6,19.9,,,
4/30/2007,4,2007,7.36,40,22.6,40210000,,4,18.6,,,
5/1/2007,5,2007,7.37,38,22.4,38040000,,4,20,,,
5/2/2007,5,2007,7.38,40,21.9,40120000,,4,22.4,,,
5/3/2007,5,2007,7.42,42,21.7,41830000,2.4,3,21.6,23.9,1.13,1.15
5/4/2007,5,2007,7.37,43,21.2,42530000,,4,20.4,,,
5/5/2007,5,2007,7.47,41,21.2,40530000,,6,20.2,,,
5/6/2007,5,2007,7.38,43,21.5,42790000,,7,18.4,,,
5/7/2007,5,2007,7.36,40,23.6,40250000,,7,20.3,,,
5/8/2007,5,2007,7.32,41,23.6,40600000,,5,19.6,,,
5/9/2007,5,2007,7.33,40,23.4,39730000,,4,20.2,,,
5/10/2007,5,2007,7.43,39,23,38980000,1.95,4,20.2,22.6,1.3,0.75
5/11/2007,5,2007,7.38,40,22.8,39620000,,3,20.6,,,
5/12/2007,5,2007,7.33,40,21.5,40440000,,6,21.5,,,
5/13/2007,5,2007,7.35,41,22.8,41380000,,6,21.6,,,
5/14/2007,5,2007,7.34,41,23.5,40930000,1.97,5,19.4,22,1.26,1.1
5/15/2007,5,2007,7.38,42,22.8,41650000,,6,,,,
5/16/2007,5,2007,7.38,39,22.6,39050000,,5,19.4,,,
5/17/2007,5,2007,7.35,40,23.4,39830000,,5,20.2,,,
5/18/2007,5,2007,7.36,36,23.4,35860000,,5,21.1,,,
5/19/2007,5,2007,7.3,35,22,35410000,,5,21.4,,,
5/20/2007,5,2007,7.1,38,23,38090000,,6,20.3,,,
5/21/2007,5,2007,7.32,39,23.5,39100000,,7,18.9,,,
5/22/2007,5,2007,7.36,38,23.6,38170000,,6,18,,,
5/23/2007,5,2007,7.4,37,23.7,36950000,,6,18.9,,,
5/24/2007,5,2007,7.34,39,23.5,38810000,1.76,8,17.9,,1.66,1.34
5/25/2007,5,2007,7.4,38,23.9,38180000,,5,22.8,,,
5/26/2007,5,2007,7.4,37,22.6,36700000,,6,20.2,,,
5/27/2007,5,2007,7.27,37,22.5,36960000,,6,20.2,,,
5/28/2007,5,2007,7.44,39,22.2,38910000,,5,19.6,,,
5/29/2007,5,2007,7.39,37,23.4,37270000,,5,18.6,,,
5/30/2007,5,2007,7.39,40,23.2,40000000,,3,18.8,,,
5/31/2007,5,2007,7.47,39,23.2,39000000,,4,21.8,,,
6/1/2007,6,2007,7.3,39,23.7,39090000,,4,21.6,,,
6/2/2007,6,2007,7.52,40,23,39790000,,4,20.5,,,
6/3/2007,6,2007,7.27,38,24,37780000,,4,19.9,,,
6/4/2007,6,2007,7.39,39,23.9,38550000,,6,19.5,,,
6/5/2007,6,2007,7.39,39,23.5,39300000,,5,19.6,,,
6/6/2007,6,2007,7.39,37,23.5,37430000,,4,22.1,,,
6/7/2007,6,2007,7.41,37,23.8,37180000,,5,20.4,,,
6/8/2007,6,2007,7.38,38,23.9,38440000,0.77,7,20.3,22.6,1.42,0.76
6/9/2007,6,2007,7.36,40,24.4,39540000,,8,20.7,,,
6/10/2007,6,2007,7.32,40,24.2,39640000,,9,19.6,,,
6/11/2007,6,2007,7.33,40,24.3,40240000,0.96,10,19.6,22.7,0.79,0.79
6/12/2007,6,2007,7.35,37,24.7,37400000,,10,19.5,,,
6/13/2007,6,2007,7.39,36,25.1,35530000,,7,19.7,,,
6/14/2007,6,2007,7.35,38,25.6,38360000,,9,19.6,,,
6/15/2007,6,2007,7.36,39,25.7,38950000,,8,19,,,
6/16/2007,6,2007,7.42,38,22.5,38190000,,6,19.9,,,
6/17/2007,6,2007,7.41,35,23.9,35390000,,6,18.6,,,
6/18/2007,6,2007,7.33,39,25.1,38960000,,8,16.9,,,
6/19/2007,6,2007,7.3,36,24.5,36380000,,8,16,,,
6/20/2007,6,2007,7.27,38,24.5,38390000,1.08,4,15.7,18.1,2.57,0.94
6/21/2007,6,2007,7.29,38,24.7,38170000,,6,17.1,,,
6/22/2007,6,2007,7.32,36,25,35570000,,6,16.1,,,
6/23/2007,6,2007,7.22,38,23.6,38030000,,10,18,,,
6/24/2007,6,2007,7.17,39,24.5,38800000,,8,16.8,,,
6/25/2007,6,2007,7.37,38,25.1,38260000,,9,18.1,,,
6/26/2007,6,2007,7.29,40,24.9,39720000,1.53,13,18.6,21.2,1.02,0.75
6/27/2007,6,2007,7.38,36,24.9,36080000,,7,18.7,,,
6/28/2007,6,2007,7.35,36,25.1,36370000,,9,19.6,,,
6/29/2007,6,2007,7.34,39,25.3,38790000,,13,18.8,,,
6/30/2007,6,2007,7.52,38,23,38220000,,8,20.6,,,
7/1/2007,7,2007,7.38,38,24,37830000,,7,18.1,,,
7/2/2007,7,2007,7.36,36,25,36010000,1.33,7,16.4,,1.36,
7/3/2007,7,2007,7.31,37,25.3,36600000,,7,16.5,,,
7/4/2007,7,2007,7.14,33,25.1,33290000,,8,17.2,,,
7/5/2007,7,2007,7.33,36,26,35760000,,10,17.6,,,
7/6/2007,7,2007,7.43,38,25.9,37500000,,8,18.4,,,1.1
7/7/2007,7,2007,7.42,39,24,38590000,,5,18.9,,,
7/8/2007,7,2007,7.43,39,25.5,38820000,,6,18.9,,,
7/9/2007,7,2007,7.36,39,25.7,38800000,,7,18.4,,,
7/10/2007,7,2007,7.3,38,25,38140000,,6,18.7,,,
7/11/2007,7,2007,7.29,39,25,39110000,,9,19.7,,,
7/12/2007,7,2007,7.32,39,25.3,39200000,,11,19.8,,,
7/13/2007,7,2007,7.32,39,26.1,39030000,1.2,8,20.2,22.7,0.44,0.71
7/14/2007,7,2007,7.2,37,25.8,37290000,,4,21.3,,,
7/15/2007,7,2007,7.22,38,25.8,38380000,,8,19.8,,,
7/16/2007,7,2007,7.27,39,25.5,38590000,,11,20.3,,,
7/17/2007,7,2007,7.32,37,25.7,37320000,,10,19.7,,,
7/18/2007,7,2007,7.3,38,25.5,37670000,,6,20.9,,,
7/19/2007,7,2007,7.32,39,25.9,38580000,1.1,9,20.1,22.7,0.43,0.65
7/20/2007,7,2007,7.29,37,26,36670000,,10,19.7,,,
7/21/2007,7,2007,6.97,37,25.3,37380000,,8,21.3,,,
7/22/2007,7,2007,7.33,37,26.3,37150000,,9,20.5,,,
7/23/2007,7,2007,7.21,37,26.5,36590000,,9,20.3,,,
7/24/2007,7,2007,7.33,37,26.1,36930000,0.91,7,19.6,22.2,0.53,0.59
7/25/2007,7,2007,7.29,38,25.6,38260000,,9,20.4,,,
7/26/2007,7,2007,7.27,38,25.5,37650000,,5,20.4,,,
7/27/2007,7,2007,7.29,38,26,38440000,,9,20.7,,,
7/28/2007,7,2007,7.37,38,23.5,38260000,,10,21.4,,,
7/29/2007,7,2007,7.17,38,25.4,37760000,,10,20.4,,,
7/30/2007,7,2007,7.16,37,25.3,37090000,,11,19.2,,,
7/31/2007,7,2007,7.15,37,26.3,36560000,,8,20.8,,,
8/1/2007,8,2007,7.29,37,25.9,36500000,0.9,7,20.8,,0.28,0.87
8/2/2007,8,2007,7.32,38,25.6,37750000,,8,21.4,,,
8/3/2007,8,2007,7.27,35,26.2,34900000,,8,20.7,,,
8/4/2007,8,2007,7.22,35,25.2,35410000,,9,21.3,,,
8/5/2007,8,2007,7.24,42,24.8,41960000,,8,19.7,,,
8/6/2007,8,2007,7.28,42,25.5,41800000,,9,20.9,,,
8/7/2007,8,2007,7.29,37,25.3,37140000,,7,19.7,,,
8/8/2007,8,2007,7.32,36,25.1,35960000,,6,19.6,,,
8/9/2007,8,2007,7.28,35,26,34830000,1.8,6,22.4,25.2,0.54,0.7
8/10/2007,8,2007,7.31,34,25.6,33830000,,9,19.8,,,
8/11/2007,8,2007,7.33,35,24,34890000,,11,20.7,,,
8/12/2007,8,2007,7.23,34,25.3,34280000,,9,20.4,,,
8/13/2007,8,2007,7.28,35,26.2,34990000,,9,19,,,
8/14/2007,8,2007,7.34,36,26.1,35510000,,11,19.8,,,
8/15/2007,8,2007,7.3,39,26.1,39090000,0.65,9,19.9,22.9,0.32,1.2
8/16/2007,8,2007,7.32,40,26,39700000,,5,21.8,,,
8/17/2007,8,2007,7.34,37,26.2,37270000,,5,22.2,,,
8/18/2007,8,2007,7.5,36,23.9,36160000,,8,21.8,,,
8/19/2007,8,2007,7.44,37,25,37180000,,8,21.4,,,
8/20/2007,8,2007,7.31,33,26.5,32890000,,9,19,,,
8/21/2007,8,2007,7.3,32,26.9,31940000,,7,20.3,,,
8/22/2007,8,2007,7.33,34,26.9,34000000,,7,21,,,
8/23/2007,8,2007,7.42,37,26.5,37080000,1,7,20.9,23.7,0.25,
8/24/2007,8,2007,7.45,43,26.2,42660000,,7,20.9,,,
8/25/2007,8,2007,7.41,43,24.5,42660000,,7,21.6,,,
8/26/2007,8,2007,7.47,39,26,39300000,,9,21.4,,,
8/27/2007,8,2007,7.37,34,26.2,34460000,,12,22.1,,,
8/28/2007,8,2007,7.37,34,27,34210000,,5,19.6,,0.21,1.1
8/29/2007,8,2007,7.41,35,27.2,34940000,,7,20.4,,,
8/30/2007,8,2007,7.38,37,27.1,36700000,,7,17.8,,,
8/31/2007,8,2007,7.34,37,27.5,36840000,,8,22.8,,,
9/1/2007,9,2007,7.41,36,26.6,35600000,,10,21.7,,,
9/2/2007,9,2007,7.38,34,25.9,34000000,,7,21.5,,,
9/3/2007,9,2007,7.34,39,26.6,38600000,,8,19.6,,,
9/4/2007,9,2007,7.39,37,26.6,37400000,,6,18.8,,0.25,
9/5/2007,9,2007,7.41,35,26.9,35300000,,7,,,,
9/6/2007,9,2007,7.41,34,26.8,33900000,,5,22.6,,,
9/7/2007,9,2007,7.4,35,26,35000000,,4,21.4,,,
9/8/2007,9,2007,7.54,38,24.2,37900000,,5,21.6,,,
9/9/2007,9,2007,7.43,29,25.1,29000000,,7,20.9,,,
9/10/2007,9,2007,7.43,34,26.4,33800000,,5,19,,,
9/11/2007,9,2007,7.37,35,26.2,35000000,,5,20.5,,,
9/12/2007,9,2007,7.38,37,25.2,37300000,,4,23.4,,,
9/13/2007,9,2007,7.5,37,25.3,36700000,,3,21.7,,,
9/14/2007,9,2007,7.4,35,26,34900000,,4,22.8,,,
9/15/2007,9,2007,7.47,39,25.2,38600000,,5,23,,,
9/16/2007,9,2007,7.37,37,25.7,37000000,,5,21.4,,,
9/17/2007,9,2007,7.32,37,26.1,37000000,,5,19.5,,,
9/18/2007,9,2007,7.35,36,25.4,35900000,,3,19.4,,,
9/19/2007,9,2007,7.36,33,24.8,33000000,,4,20.8,,,
9/20/2007,9,2007,7.37,36,24.6,35900000,0.8,5,21.8,25.1,1.07,1.45
9/21/2007,9,2007,7.35,34,26,34200000,,6,21.6,,,
9/22/2007,9,2007,7.42,36,25.4,36100000,,10,19.8,,,
9/23/2007,9,2007,7.32,39,25,39400000,,13,22.1,,,
9/24/2007,9,2007,7.35,36,25.7,35900000,,4,20.4,,,
9/25/2007,9,2007,7.35,34,26,34200000,,10,19.4,,,
9/26/2007,9,2007,7.32,34,26.2,33900000,,9,19.2,,,
9/27/2007,9,2007,7.38,37,26.1,37000000,0.87,9,20.4,23.2,1.3,1.25
9/28/2007,9,2007,7.41,34,24.9,34300000,,8,18.5,,,
9/29/2007,9,2007,7.45,36,22.7,35900000,,8,19.8,,,
9/30/2007,9,2007,7.39,32,24.1,32400000,,10,20.2,,,
10/1/2007,10,2007,7.28,34,25.4,34300000,,9,19.1,,,
10/2/2007,10,2007,7.3,34,25.9,34400000,1.07,9,19.4,22.2,0.53,0.9
10/3/2007,10,2007,7.26,37,25.2,36800000,,10,20.4,,,
10/4/2007,10,2007,7.33,37,24.6,36800000,,11,22.2,,,
10/5/2007,10,2007,7.34,35,24.5,35400000,,12,22.6,,,
10/6/2007,10,2007,7.42,37,23,36800000,,11,23.3,,,
10/7/2007,10,2007,7.36,37,22.8,37400000,,11,22.2,,,
10/8/2007,10,2007,7.29,37,24.9,37400000,,9,21.3,,0.52,
10/9/2007,10,2007,7.35,37,24.1,37400000,,8,22.3,,0.53,0.55
10/10/2007,10,2007,7.3,44,24,44100000,,7,23.3,,,
10/11/2007,10,2007,7.32,35,24.6,34800000,,11,23.3,,,
10/12/2007,10,2007,7.41,42,23.1,41618000,,7,24.8,,,
10/13/2007,10,2007,7.36,45,22.8,44534000,,7,22.1,,,
10/14/2007,10,2007,7.41,41,24.3,41132000,,6,19.6,,,
10/15/2007,10,2007,7.37,40,24.2,39918000,,6,17.9,,,
10/16/2007,10,2007,7.33,40,24.3,39912000,,7,18.8,,,
10/17/2007,10,2007,7.32,39,23.8,39209000,0.64,8,20.4,22.8,2.12,1.27
10/18/2007,10,2007,7.33,41,24.4,40769000,,9,20,,,
10/19/2007,10,2007,7.35,38,24.5,38254000,,8,17.3,,,
10/20/2007,10,2007,7.32,40,23,40175000,,5,18.3,,,
10/21/2007,10,2007,7.28,41,23.8,41075000,,9,17.1,,,
10/22/2007,10,2007,7.26,39,24.4,39169000,,7,15.6,,,
10/23/2007,10,2007,7.35,40,24.8,39585000,,7,16.2,,,
10/24/2007,10,2007,7.31,39,24.7,38639000,,8,17.3,,,
10/25/2007,10,2007,7.38,40,24.4,39518000,,6,17.1,,,
10/26/2007,10,2007,7.31,38,24.4,37500000,0.81,7,17.3,,3,2.06
10/27/2007,10,2007,7.68,39,23,39220000,,7,21.2,,,
10/28/2007,10,2007,7.37,42,23.5,42228000,,7,17.1,,,
10/29/2007,10,2007,7.32,42,24.3,41568000,,7,16,,,
10/30/2007,10,2007,7.33,39,24,38995000,,8,16.5,,,
10/31/2007,10,2007,7.3,38,24.3,38197000,,6,18.4,,,
11/1/2007,11,2007,7.36,37,24.3,37302000,2.4,6,18.1,19.6,2.5,2
11/2/2007,11,2007,7.32,38,24.3,38438000,,7,19.2,,,
11/3/2007,11,2007,7.4,39,23,39437000,,6,19,,,
11/4/2007,11,2007,7.27,39,24.4,38921000,,9,18.7,,,
11/5/2007,11,2007,7.26,37,24.5,37200000,,8,18,,,
11/6/2007,11,2007,7.54,38,23.9,38300000,,6,17.4,,,
11/7/2007,11,2007,7.26,39,24.2,38800000,,10,18.8,,,
11/8/2007,11,2007,7.34,39,23.6,39300000,,7,17.8,,,
11/9/2007,11,2007,7.34,38,23.9,38180000,,7,18.4,,,
11/10/2007,11,2007,7.47,42,22.1,41950000,,7,18.8,,,
11/11/2007,11,2007,7.35,44,22.8,44200000,,8,18.8,,,
11/12/2007,11,2007,7.34,41,21,41100000,,8,16.7,,,
11/13/2007,11,2007,7.28,39,23.7,38800000,,8,16.5,,,
11/14/2007,11,2007,7.32,39,24,39200000,,8,18.8,,,
11/15/2007,11,2007,7.35,39,24.1,38600000,0.74,8,19.5,,2.2,1.3
11/16/2007,11,2007,7.29,39,23.7,39200000,,7,18.2,,,
11/17/2007,11,2007,7.37,41,23,41300000,,7,19.5,,,
11/18/2007,11,2007,7.34,40,23.5,39500000,,10,19.9,,,
11/19/2007,11,2007,7.28,41,23.2,41300000,,9,19.3,,,
11/20/2007,11,2007,7.3,38,23.1,37800000,,7,18.6,,,
11/21/2007,11,2007,7.33,40,23,39700000,,7,20.2,,,
11/22/2007,11,2007,7.21,41,21,40500000,,8,19.3,,,
11/23/2007,11,2007,7.37,37,22.8,37300000,,10,17.2,,,
11/24/2007,11,2007,7.46,39,21.3,38900000,,9,19.8,,,
11/25/2007,11,2007,7.33,41,22.2,40600000,,9,21.4,,,
11/26/2007,11,2007,7.31,39,22.8,38800000,,9,21.5,,,
11/27/2007,11,2007,7.3,38,22.9,38400000,,10,21.3,,,
11/28/2007,11,2007,7.33,38,22.7,38300000,,7,23.6,,,
11/29/2007,11,2007,7.3,39,22.5,38700000,,10,25.1,,,
11/30/2007,11,2007,7.31,40,21.9,39800000,0.69,7,23.5,26.4,0.57,1.3
12/1/2007,12,2007,7.35,40,21.5,39700000,,8,23.9,,,
12/2/2007,12,2007,7.35,40,22.2,39600000,,7,24.1,,,
12/3/2007,12,2007,7.35,39,22.6,38700000,,8,22.3,,,
12/4/2007,12,2007,7.29,39,21.9,39100000,,7,22.6,,,
12/5/2007,12,2007,7.39,38,22.9,38100000,,7,24.6,,,
12/6/2007,12,2007,7.38,40,22.1,39900000,,7,24,,0.8,0.99
12/7/2007,12,2007,7.3,48,21.4,47900000,,8,23.4,,,
12/8/2007,12,2007,7.36,41,21.2,41100000,,8,20,,,
12/9/2007,12,2007,7.32,40,21.5,40400000,,9,21.4,,,
12/10/2007,12,2007,7.2,39,21.5,39200000,,9,21.6,,,
12/11/2007,12,2007,7.39,39,21.3,38600000,,9,21.2,,,
12/12/2007,12,2007,7.38,37,21.3,37400000,,7,23.5,,,
12/13/2007,12,2007,7.43,37,21.4,37200000,,7,23.9,,,
12/14/2007,12,2007,7.44,37,21.4,37200000,1.34,7,22.9,24.8,0.91,1.17
12/15/2007,12,2007,7.35,41,20.9,41200000,,5,23.5,,,
12/16/2007,12,2007,7.3,41,21.5,40900000,,8,23.7,,,
12/17/2007,12,2007,7.37,41,21.3,40500000,,9,22.8,,,
12/18/2007,12,2007,7.37,47,21.2,46800000,,9,23.4,,,
12/19/2007,12,2007,7.33,42,21,42400000,,8,19.8,,,
12/20/2007,12,2007,7.51,45,20.6,45400000,,8,21.3,,,
12/21/2007,12,2007,7.42,52,20.6,51700000,0.78,9,21.3,23.9,0.22,
12/22/2007,12,2007,7.3,37,20,37400000,,9,21.2,,,
12/23/2007,12,2007,7.41,39,20.6,38800000,,9,22.1,,,
12/24/2007,12,2007,7.47,39,20.2,39300000,,9,21.7,,,
12/25/2007,12,2007,7.46,37,19.5,37200000,,8,20.7,,,
12/26/2007,12,2007,7.44,38,20.6,38400000,,8,22.3,,,
12/27/2007,12,2007,7.52,37,20.2,37300000,,9,24.5,,,
12/28/2007,12,2007,7.43,39,19.7,39200000,,11,22.3,,,
12/29/2007,12,2007,7.43,39,20,38800000,,9,21.5,,,
12/30/2007,12,2007,7.38,39,20.3,38800000,,8,21.3,,,
12/31/2007,12,2007,7.47,40,17.1,39500000,,8,21.3,,,
1/1/2008,1,2008,7.48,38,20.2,38300000,,8,21.4,,,
1/2/2008,1,2008,7.43,39,20.2,38700000,,10,22.2,,,
1/3/2008,1,2008,7.42,40,20.3,40000000,0.8,8,21.8,24.3,1.9,1.1
1/4/2008,1,2008,7.4,73,19.9,72500000,,9,22.8,,,
1/5/2008,1,2008,7.52,91,18.2,90500000,,12,15,,,
1/6/2008,1,2008,7.38,70,18.3,70300000,,18,11.2,,,
1/7/2008,1,2008,7.47,57,18.2,56900000,0.9,10,11.4,13.8,0.22,1.57
1/8/2008,1,2008,7.54,56,18.4,55800000,,13,13.8,,,
1/9/2008,1,2008,7.5,53,18.2,53400000,,6,17.9,,,
1/10/2008,1,2008,7.54,50,19.3,50200000,,7,19.7,,,
1/11/2008,1,2008,7.52,47,19,46800000,,4,20.6,,,
1/12/2008,1,2008,7.54,52,19.5,52000000,,6,21.3,,,
1/13/2008,1,2008,7.47,46,19.6,46000000,,6,20.7,,,
1/14/2008,1,2008,7.54,46,19.4,46100000,,6,19.5,,,
1/15/2008,1,2008,7.48,44,19.5,44200000,,6,19.4,,,
1/16/2008,1,2008,7.54,45,19.8,44600000,,5,21.2,,,
1/17/2008,1,2008,7.55,45,19.8,44500000,,5,21.8,,,
1/18/2008,1,2008,7.5,42,19.6,42400000,,8,23.1,,,
1/19/2008,1,2008,7.46,43,19.6,43000000,,6,23.2,,,
1/20/2008,1,2008,7.45,44,19.5,43900000,,8,22.7,,,
1/21/2008,1,2008,7.47,46,19.3,45800000,,7,22.1,,,
1/22/2008,1,2008,7.46,46,19.2,46000000,,7,22,,,
1/23/2008,1,2008,7.54,52,17.9,51900000,,7,21.4,,,
1/24/2008,1,2008,7.5,51,19,51100000,1.66,8,19.2,21.2,0.18,1.1
1/25/2008,1,2008,7.6,67,19.2,67000000,,7,19.9,,,
1/26/2008,1,2008,7.38,71,18.5,71400000,,12,18.4,,,
1/27/2008,1,2008,7.32,77,17.6,76600000,,11,12.4,,,
1/28/2008,1,2008,7.48,64,18.2,63500000,,15,13.2,,,
1/29/2008,1,2008,7.52,55,17.6,55200000,,10,12.7,,,
1/30/2008,1,2008,7.57,54,17.9,53600000,,12,16.1,,,
1/31/2008,1,2008,7.53,57,18.1,57400000,1.76,12,17.3,20.5,0.15,1.26
2/1/2008,2,2008,7.4,63,17.4,62700000,,12,18.2,,,
2/2/2008,2,2008,7.53,54,19.4,54100000,,10,15.7,,,
2/3/2008,2,2008,7.46,59,17.8,59400000,,10,16.9,,,
2/4/2008,2,2008,7.42,42,18.1,42400000,,11,13.3,,,
2/5/2008,2,2008,7.57,30,17.9,30200000,,9,16.1,,,
2/6/2008,2,2008,7.71,69,18.8,68700000,,8,17.5,,,
2/7/2008,2,2008,7.62,55,19,55100000,1.87,11,20.3,23,0.14,0.42
2/8/2008,2,2008,7.61,47,19.5,46900000,,13,21.5,,,
2/9/2008,2,2008,7.61,50,20.4,49800000,,11,21.6,,,
2/10/2008,2,2008,7.47,49,19.4,49100000,,11,21.4,,,
2/11/2008,2,2008,7.48,47,20,47000000,,9,21.2,,,
2/12/2008,2,2008,7.51,46,19.5,46000000,,10,20.2,,,
2/13/2008,2,2008,7.53,46,20,46000000,,9,21.7,,,
2/14/2008,2,2008,7.55,45,19.3,44500000,,9,24.4,,,
2/15/2008,2,2008,7.58,45,20,45200000,2.3,10,22.5,25.3,0.1,0.75
2/16/2008,2,2008,7.33,44,20.2,44000000,,8,22.5,,,
2/17/2008,2,2008,7.54,44,19.9,44200000,,8,21.9,,,
2/18/2008,2,2008,7.59,45,20,44700000,,9,21.5,,,
2/19/2008,2,2008,7.48,45,19.3,44900000,,8,21.5,,,
2/20/2008,2,2008,7.46,51,19.3,50700000,,8,20.7,,,
2/21/2008,2,2008,7.43,49,18.2,48500000,,,,,,
2/22/2008,2,2008,7.53,48,19,47500000,1.77,7,20.2,22.8,0.16,0.72
2/23/2008,2,2008,7.41,49,20.2,49200000,,9,20.6,,,
