,Date,NH3 mg/L N_x,flow mgd_x,NO3 mg/L N_x,NO2 mg/L N,N+N mg/L N,P mg/L P,PO4 mg/L P,flow mgd_y,NH3 mg/L N_y,NO3 mg/L N_y,TP mg/L P,NH3 mg/L N,NO3 mg/L N,flow mgd
1351,2015-10-27,,5.281666666666667,,,5.9,,,,,,,,5.9,5.281666666666667
2041,2015-10-28,,5.2410000000000005,,,,,,,,,,,,5.2410000000000005
2042,2015-10-29,,5.391000000000001,,,,,,,,,,,,5.391000000000001
2043,2015-10-30,,5.505,,,,,,,,,,,,5.505
2044,2015-10-31,,5.508,,,,,,,,,,,,5.508
2045,2015-11-01,,5.229333333333333,,,,,,,,,,,,5.229333333333333
1352,2015-11-02,0.68,5.940333333333332,,,,,,,,,,0.68,,5.940333333333332
1353,2015-11-03,0.51,5.836666666666666,,,,,,,,,,0.51,,5.836666666666666
2046,2015-11-04,,5.5489999999999995,,,5.4,,,,,,,,5.4,5.5489999999999995
2047,2015-11-05,,5.469333333333334,,,,,,,,,,,,5.469333333333334
2048,2015-11-06,,5.399666666666666,,,,,,,,,,,,5.399666666666666
2049,2015-11-07,,5.538333333333334,,,,,,,,,,,,5.538333333333334
2050,2015-11-08,,5.569333333333333,,,,,,,,,,,,5.569333333333333
1354,2015-11-09,0.93,5.468333333333334,,,,,,,,,,0.93,,5.468333333333334
1355,2015-11-10,0.56,5.6080000000000005,6.5,0.04,6.54,,,,,,,0.56,6.5,5.6080000000000005
2051,2015-11-11,,5.679333333333333,,,,,,,,,,,,5.679333333333333
2052,2015-11-12,,5.545000000000001,,,5.2,,,,,,,,5.2,5.545000000000001
2053,2015-11-13,,5.496333333333333,,,,,,,,,,,,5.496333333333333
2054,2015-11-14,,5.462,,,,,,,,,,,,5.462
2055,2015-11-15,,5.553666666666667,,,,,,,,,,,,5.553666666666667
1356,2015-11-16,0.88,5.563666666666667,,,,,,,,,,0.88,,5.563666666666667
2056,2015-11-17,,5.573,,,,,,,,,,,,5.573
1357,2015-11-18,,5.5040000000000004,,,,,,,,,,,,5.5040000000000004
2057,2015-11-19,,5.515666666666665,,,5.1,,,,,,,,5.1,5.515666666666665
2058,2015-11-20,,5.64,,,,,,,,,,,,5.64
2059,2015-11-21,,5.623666666666668,,,,,,,,,,,,5.623666666666668
2060,2015-11-22,,5.652666666666668,,,,,,,,,,,,5.652666666666668
1358,2015-11-23,0.63,5.628666666666667,,,,,,,,,,0.63,,5.628666666666667
2061,2015-11-24,,5.622666666666667,,,5.0,,,,,,,,5.0,5.622666666666667
2062,2015-11-25,,5.6819999999999995,,,,,,,,,,,,5.6819999999999995
2063,2015-11-26,,5.691,,,,,,,,,,,,5.691
2064,2015-11-27,,5.446000000000001,,,,,,,,,,,,5.446000000000001
2065,2015-11-28,,5.408666666666666,,,,,,,,,,,,5.408666666666666
2066,2015-11-29,,5.508333333333333,,,,,,,,,,,,5.508333333333333
1359,2015-11-30,0.86,5.81,,,,,,,,,,0.86,,5.81
1360,2015-12-01,,6.047333333333334,,,,,,,,,,,,6.047333333333334
2067,2015-12-02,,6.027333333333334,,,4.2,,,,,,,,4.2,6.027333333333334
2068,2015-12-03,,6.124,,,,,,,,,,,,6.124
2069,2015-12-04,,5.915333333333333,,,,,,,,,,,,5.915333333333333
2070,2015-12-05,,5.875,,,,,,,,,,,,5.875
2071,2015-12-06,,5.976,,,,,,,,,,,,5.976
1361,2015-12-07,0.79,6.080666666666667,,,3.8,,,,,,,0.79,3.8,6.080666666666667
2072,2015-12-08,,5.9736666666666665,,,,,,,,,,,,5.9736666666666665
2073,2015-12-09,,5.899000000000001,,,,,,,,,,,,5.899000000000001
2074,2015-12-10,,5.861666666666667,,,,,,,,,,,,5.861666666666667
2075,2015-12-11,,5.656333333333333,,,,,,,,,,,,5.656333333333333
2076,2015-12-12,,5.5360000000000005,,,,,,,,,,,,5.5360000000000005
2077,2015-12-13,,5.721666666666667,,,,,,,,,,,,5.721666666666667
1362,2015-12-14,1.08,6.041,,,4.5,,,,,,,1.08,4.5,6.041
2078,2015-12-15,,5.890666666666667,,,,,,,,,,,,5.890666666666667
1363,2015-12-16,,5.885000000000001,,,,,,,,,,,,5.885000000000001
2079,2015-12-17,,6.017333333333333,,,,,,,,,,,,6.017333333333333
2080,2015-12-18,,6.21,,,,,,,,,,,,6.21
2081,2015-12-19,,6.003,,,,,,,,,,,,6.003
2082,2015-12-20,,6.002666666666666,,,,,,,,,,,,6.002666666666666
1364,2015-12-21,0.67,6.035666666666667,,,,,,,,,,0.67,,6.035666666666667
1365,2015-12-22,,6.121666666666667,,,4.5,,,,,,,,4.5,6.121666666666667
2083,2015-12-23,,5.960333333333334,,,,,,,,,,,,5.960333333333334
2084,2015-12-24,,6.179333333333333,,,,,,,,,,,,6.179333333333333
2085,2015-12-25,,5.897333333333333,,,,,,,,,,,,5.897333333333333
2086,2015-12-26,,5.878,,,,,,,,,,,,5.878
2087,2015-12-27,,6.013000000000001,,,,,,,,,,,,6.013000000000001
1366,2015-12-28,0.68,6.188,,,5.2,,,,,,,0.68,5.2,6.188
1367,2015-12-29,,6.358333333333333,,,,,,,,,,,,6.358333333333333
2088,2015-12-30,,6.385666666666666,,,,,,,,,,,,6.385666666666666
2089,2015-12-31,,6.538333333333334,,,,,,,,,,,,6.538333333333334
2090,2016-01-01,,6.390000000000001,,,,,,,,,,,,6.390000000000001
2091,2016-01-02,,6.31,,,,,,,,,,,,6.31
2092,2016-01-03,,6.424,,,,,,,,,,,,6.424
1368,2016-01-04,0.7,6.5889999999999995,,,,,,,,,,0.7,,6.5889999999999995
2093,2016-01-05,,6.6816666666666675,,,,,,,,,,,,6.6816666666666675
1369,2016-01-06,,6.671333333333333,,,,,,,,,,,,6.671333333333333
2094,2016-01-07,,6.598999999999999,,,5.7,,,,,,,,5.7,6.598999999999999
2095,2016-01-08,,6.394333333333333,,,,,,,,,,,,6.394333333333333
2096,2016-01-09,,6.399666666666666,,,,,,,,,,,,6.399666666666666
2097,2016-01-10,,6.556,,,,,,,,,,,,6.556
1370,2016-01-11,0.62,6.616333333333333,,,7.2,,,,,,,0.62,7.2,6.616333333333333
2098,2016-01-12,,6.596666666666667,,,,,,,,,,,,6.596666666666667
2099,2016-01-13,,6.499,,,,,,,,,,,,6.499
2100,2016-01-14,,6.4430000000000005,,,,,,,,,,,,6.4430000000000005
2101,2016-01-15,,6.2700000000000005,,,,,,,,,,,,6.2700000000000005
2102,2016-01-16,,6.5296666666666665,,,,,,,,,,,,6.5296666666666665
2103,2016-01-17,,6.5489999999999995,,,,,,,,,,,,6.5489999999999995
1371,2016-01-18,0.41,6.979666666666667,,,,,,,,,,0.41,,6.979666666666667
2104,2016-01-19,,7.029333333333334,,,6.5,,,,,,,,6.5,7.029333333333334
1372,2016-01-20,,6.627333333333333,,,,,,,,,,,,6.627333333333333
2105,2016-01-21,,6.562333333333334,,,,,,,,,,,,6.562333333333334
2106,2016-01-22,,6.657333333333334,,,,,,,,,,,,6.657333333333334
2107,2016-01-23,,6.781999999999999,,,,,,,,,,,,6.781999999999999
2108,2016-01-24,,6.7010000000000005,,,,,,,,,,,,6.7010000000000005
1373,2016-01-25,0.79,6.6610000000000005,,,,,,,,,,0.79,,6.6610000000000005
1374,2016-01-26,,6.532333333333334,,,,,,,,,,,,6.532333333333334
2109,2016-01-27,,6.413333333333334,,,5.3,,,,,,,,5.3,6.413333333333334
2110,2016-01-28,,6.265666666666665,,,,,,,,,,,,6.265666666666665
2111,2016-01-29,,6.2573333333333325,,,,,,,,,,,,6.2573333333333325
2112,2016-01-30,,6.242,,,,,,,,,,,,6.242
2113,2016-01-31,,6.167666666666666,,,,,,,,,,,,6.167666666666666
1375,2016-02-01,,6.0360000000000005,,,,,,,,,,,,6.0360000000000005
2114,2016-02-02,,5.869666666666667,,,,,,,,,,,,5.869666666666667
2115,2016-02-03,,5.784666666666666,,,6.1,,,,,,,,6.1,5.784666666666666
1376,2016-02-04,0.62,5.719333333333334,,,,,,,,,,0.62,,5.719333333333334
2116,2016-02-05,,5.810666666666666,,,,,,,,,,,,5.810666666666666
2117,2016-02-06,,5.923666666666667,,,,,,,,,,,,5.923666666666667
2118,2016-02-07,,5.8116666666666665,,,,,,,,,,,,5.8116666666666665
1377,2016-02-08,0.86,5.833666666666667,,,6.4,,,,,,,0.86,6.4,5.833666666666667
1378,2016-02-09,,6.112333333333333,,,,,,,,,,,,6.112333333333333
2119,2016-02-10,,6.133,,,,,,,,,,,,6.133
2120,2016-02-11,,6.089666666666666,,,,,,,,,,,,6.089666666666666
2121,2016-02-12,,5.945,,,,,,,,,,,,5.945
2122,2016-02-13,,6.007000000000001,,,,,,,,,,,,6.007000000000001
2123,2016-02-14,,6.050999999999999,,,,,,,,,,,,6.050999999999999
1379,2016-02-15,0.91,6.364,,,,,,,,,,0.91,,6.364
1380,2016-02-16,,6.5073333333333325,,,,,,,,,,,,6.5073333333333325
2124,2016-02-17,,6.600999999999999,,,4.6,,,,,,,,4.6,6.600999999999999
2125,2016-02-18,,6.332000000000001,,,,,,,,,,,,6.332000000000001
2126,2016-02-19,,5.969333333333334,,,,,,,,,,,,5.969333333333334
2127,2016-02-20,,6.045333333333335,,,,,,,,,,,,6.045333333333335
2128,2016-02-21,,6.144666666666666,,,,,,,,,,,,6.144666666666666
1381,2016-02-22,1.02,6.244,,,,,,,,,,1.02,,6.244
1382,2016-02-23,,6.264333333333333,,,6.3,,,,,,,,6.3,6.264333333333333
2129,2016-02-24,,6.160333333333333,,,,,,,,,,,,6.160333333333333
2130,2016-02-25,,5.998,,,,,,,,,,,,5.998
2131,2016-02-26,,6.009,,,,,,,,,,,,6.009
2132,2016-02-27,,6.0616666666666665,,,,,,,,,,,,6.0616666666666665
2133,2016-02-28,,6.163999999999999,,,,,,,,,,,,6.163999999999999
1383,2016-02-29,0.84,6.098,,,,,,,,,,0.84,,6.098
1384,2016-03-01,,6.155333333333334,,,5.7,,,,,,,,5.7,6.155333333333334
2134,2016-03-02,,6.1113333333333335,,,,,,,,,,,,6.1113333333333335
2135,2016-03-03,,5.958333333333333,,,,,,,,,,,,5.958333333333333
2136,2016-03-04,,5.8293333333333335,,,,,,,,,,,,5.8293333333333335
2137,2016-03-05,,6.347333333333334,,,,,,,,,,,,6.347333333333334
2138,2016-03-06,,6.527333333333334,,,,,,,,,,,,6.527333333333334
1385,2016-03-07,0.67,6.567666666666667,,,5.8,,,,,,,0.67,5.8,6.567666666666667
2139,2016-03-08,,6.3933333333333335,,,,,,,,,,,,6.3933333333333335
2140,2016-03-09,,6.478000000000001,,,,,,,,,,,,6.478000000000001
2141,2016-03-10,,6.334666666666666,,,,,,,,,,,,6.334666666666666
2142,2016-03-11,,6.037333333333334,,,,,,,,,,,,6.037333333333334
2143,2016-03-12,,6.556333333333334,,,,,,,,,,,,6.556333333333334
2144,2016-03-13,,6.63,,,,,,,,,,,,6.63
1386,2016-03-14,0.59,6.557333333333333,,,,,,,,,,0.59,,6.557333333333333
2145,2016-03-15,,6.3563333333333345,,,,,,,,,,,,6.3563333333333345
1387,2016-03-16,,6.330666666666666,,,6.7,,,,,,,,6.7,6.330666666666666
2146,2016-03-17,,6.2843333333333335,,,,,,,,,,,,6.2843333333333335
2147,2016-03-18,,6.2,,,,,,,,,,,,6.2
2148,2016-03-19,,6.222666666666666,,,,,,,,,,,,6.222666666666666
2149,2016-03-20,,6.2923333333333344,,,,,,,,,,,,6.2923333333333344
1388,2016-03-21,0.85,6.254333333333332,,,5.9,,,,,,,0.85,5.9,6.254333333333332
2150,2016-03-22,,6.319666666666667,,,,,,,,,,,,6.319666666666667
2151,2016-03-23,,6.239666666666667,,,,,,,,,,,,6.239666666666667
2152,2016-03-24,,5.977333333333334,,,,,,,,,,,,5.977333333333334
2153,2016-03-25,,6.157333333333334,,,,,,,,,,,,6.157333333333334
2154,2016-03-26,,6.320666666666667,,,,,,,,,,,,6.320666666666667
2155,2016-03-27,,6.051333333333333,,,,,,,,,,,,6.051333333333333
1389,2016-03-28,0.67,6.062333333333332,,,,,,,,,,0.67,,6.062333333333332
1390,2016-03-29,,5.904000000000001,,,,,,,,,,,,5.904000000000001
2156,2016-03-30,,5.940666666666668,,,6.0,,,,,,,,6.0,5.940666666666668
2157,2016-03-31,,6.040666666666667,,,,,,,,,,,,6.040666666666667
2158,2016-04-01,,6.300333333333334,,,,,,,,,,,,6.300333333333334
2159,2016-04-02,,6.044666666666667,,,,,,,,,,,,6.044666666666667
2160,2016-04-03,,6.187333333333332,,,,,,,,,,,,6.187333333333332
1391,2016-04-04,0.61,6.342,,,,,,,,,,0.61,,6.342
1392,2016-04-05,0.69,6.445666666666667,,,6.5,,,,,,,0.69,6.5,6.445666666666667
2161,2016-04-06,,6.492999999999999,,,,,,,,,,,,6.492999999999999
2162,2016-04-07,,6.438666666666667,,,,,,,,,,,,6.438666666666667
2163,2016-04-08,,5.841333333333334,,,,,,,,,,,,5.841333333333334
2164,2016-04-09,,6.69,,,,,,,,,,,,6.69
2165,2016-04-10,,7.675,,,,,,,,,,,,7.675
1393,2016-04-11,0.485,6.969666666666666,,,5.7,,,,,,,0.485,5.7,6.969666666666666
2166,2016-04-12,,6.971333333333334,,,,,,,,,,,,6.971333333333334
2167,2016-04-13,,6.9433333333333325,,,,,,,,,,,,6.9433333333333325
2168,2016-04-14,,6.707333333333334,,,,,,,,,,,,6.707333333333334
2169,2016-04-15,,6.547,,,,,,,,,,,,6.547
2170,2016-04-16,,6.566333333333333,,,,,,,,,,,,6.566333333333333
2171,2016-04-17,,6.833666666666666,,,,,,,,,,,,6.833666666666666
1394,2016-04-18,0.69,6.671333333333333,,,5.8,,,,,,,0.69,5.8,6.671333333333333
2172,2016-04-19,,6.5760000000000005,,,,,,,,,,,,6.5760000000000005
2173,2016-04-20,,6.664333333333334,,,,,,,,,,,,6.664333333333334
2174,2016-04-21,,6.6386666666666665,,,,,,,,,,,,6.6386666666666665
2175,2016-04-22,,6.477666666666667,,,,,,,,,,,,6.477666666666667
2176,2016-04-23,,6.484999999999999,,,,,,,,,,,,6.484999999999999
2177,2016-04-24,,6.625,,,,,,,,,,,,6.625
1395,2016-04-25,0.69,6.621333333333333,,,,,,,,,,0.69,,6.621333333333333
2178,2016-04-26,,6.704,,,,,,,,,,,,6.704
1396,2016-04-27,,6.833000000000001,,,5.1,,,,,,,,5.1,6.833000000000001
2179,2016-04-28,,6.359999999999999,,,,,,,,,,,,6.359999999999999
2180,2016-04-29,,6.171333333333334,,,,,,,,,,,,6.171333333333334
2181,2016-04-30,,6.451333333333333,,,,,,,,,,,,6.451333333333333
1397,2016-05-01,0.72,6.455333333333333,,,,,,,,,,0.72,,6.455333333333333
2182,2016-05-02,,6.390000000000001,,,,,,,,,,,,6.390000000000001
1398,2016-05-03,,6.38,,,6.7,,,,,,,,6.7,6.38
2183,2016-05-04,,6.508666666666667,,,,,,,,,,,,6.508666666666667
2184,2016-05-05,,6.3566666666666665,,,,,,,,,,,,6.3566666666666665
2185,2016-05-06,,6.3823333333333325,,,,,,,,,,,,6.3823333333333325
2186,2016-05-07,,6.447333333333333,,,,,,,,,,,,6.447333333333333
2187,2016-05-08,,6.418333333333333,,,,,,,,,,,,6.418333333333333
1399,2016-05-09,0.89,6.396333333333334,,,,,,,,,,0.89,,6.396333333333334
1400,2016-05-10,,6.3563333333333345,,,6.0,,,,,,,,6.0,6.3563333333333345
2188,2016-05-11,,6.233666666666667,,,,,,,,,,,,6.233666666666667
2189,2016-05-12,,6.213000000000001,,,,,,,,,,,,6.213000000000001
2190,2016-05-13,,6.209666666666667,,,,,,,,,,,,6.209666666666667
2191,2016-05-14,,6.224333333333334,,,,,,,,,,,,6.224333333333334
2192,2016-05-15,,6.219,,,,,,,,,,,,6.219
1401,2016-05-16,0.79,6.25,,,,,,,,,,0.79,,6.25
1402,2016-05-17,,6.225666666666666,,,6.0,,,,,,,,6.0,6.225666666666666
2193,2016-05-18,,6.087666666666666,,,,,,,,,,,,6.087666666666666
2194,2016-05-19,,5.925,,,,,,,,,,,,5.925
2195,2016-05-20,,5.661333333333334,,,,,,,,,,,,5.661333333333334
2196,2016-05-21,,5.746333333333332,,,,,,,,,,,,5.746333333333332
2197,2016-05-22,,5.942,,,,,,,,,,,,5.942
1403,2016-05-23,0.83,5.9046666666666665,,,,,,,,,,0.83,,5.9046666666666665
1404,2016-05-24,,5.751,,,7.1,,,,,,,,7.1,5.751
2198,2016-05-25,,5.804333333333333,,,,,,,,,,,,5.804333333333333
2199,2016-05-26,,5.669999999999999,,,,,,,,,,,,5.669999999999999
2200,2016-05-27,,5.936333333333333,,,,,,,,,,,,5.936333333333333
2201,2016-05-28,,6.023333333333333,,,,,,,,,,,,6.023333333333333
2202,2016-05-29,,5.739999999999999,,,,,,,,,,,,5.739999999999999
1405,2016-05-30,0.63,5.884333333333333,,,,,,,,,,0.63,,5.884333333333333
2203,2016-05-31,,5.899,,,,,,,,,,,,5.899
1406,2016-06-01,,5.809,,,6.8,,,,,,,,6.8,5.809
2204,2016-06-02,,5.79,,,,,,,,,,,,5.79
2205,2016-06-03,,5.72,,,,,,,,,,,,5.72
2206,2016-06-04,,5.889333333333333,,,,,,,,,,,,5.889333333333333
2207,2016-06-05,,5.966333333333334,,,,,,,,,,,,5.966333333333334
1407,2016-06-06,0.91,5.751,,,6.8,,,,,,,0.91,6.8,5.751
2208,2016-06-07,,5.721,,,,,,,,,,,,5.721
2209,2016-06-08,,5.759666666666668,,,,,,,,,,,,5.759666666666668
2210,2016-06-09,,5.7139999999999995,,,,,,,,,,,,5.7139999999999995
2211,2016-06-10,,5.9319999999999995,,,,,,,,,,,,5.9319999999999995
2212,2016-06-11,,6.109333333333335,,,,,,,,,,,,6.109333333333335
2213,2016-06-12,,5.861666666666667,,,,,,,,,,,,5.861666666666667
1408,2016-06-13,0.89,5.689333333333333,,,,,,,,,,0.89,,5.689333333333333
1409,2016-06-14,,5.742999999999999,,,6.3,,,,,,,,6.3,5.742999999999999
2214,2016-06-15,,5.973,,,,,,,,,,,,5.973
2215,2016-06-16,,5.768000000000001,,,,,,,,,,,,5.768000000000001
2216,2016-06-17,,5.648666666666666,,,,,,,,,,,,5.648666666666666
2217,2016-06-18,,5.940333333333332,,,,,,,,,,,,5.940333333333332
2218,2016-06-19,,5.984999999999999,,,,,,,,,,,,5.984999999999999
1410,2016-06-20,0.7,5.799333333333333,,,,,,,,,,0.7,,5.799333333333333
1411,2016-06-21,,5.806333333333334,,,6.6,,,,,,,,6.6,5.806333333333334
2219,2016-06-22,,5.858999999999999,,,,,,,,,,,,5.858999999999999
2220,2016-06-23,,5.967333333333333,,,,,,,,,,,,5.967333333333333
2221,2016-06-24,,5.751,,,,,,,,,,,,5.751
2222,2016-06-25,,5.830666666666666,,,,,,,,,,,,5.830666666666666
2223,2016-06-26,,5.866333333333333,,,,,,,,,,,,5.866333333333333
1412,2016-06-27,0.68,5.679333333333333,,,,,,,,,,0.68,,5.679333333333333
1413,2016-06-28,,5.707333333333334,,,7.8,,,,,,,,7.8,5.707333333333334
2224,2016-06-29,,5.795999999999999,,,,,,,,,,,,5.795999999999999
2225,2016-06-30,,5.803666666666667,,,,,,,,,,,,5.803666666666667
2226,2016-07-01,,5.6946666666666665,,,,,,,,,,,,5.6946666666666665
2227,2016-07-02,,5.814666666666667,,,,,,,,,,,,5.814666666666667
2228,2016-07-03,,5.565,,,,,,,,,,,,5.565
1414,2016-07-04,0.66,5.648666666666666,,,,,,,,,,0.66,,5.648666666666666
2229,2016-07-05,,5.635333333333333,,,,,,,,,,,,5.635333333333333
1415,2016-07-06,,5.7989999999999995,,,8.0,,,,,,,,8.0,5.7989999999999995
2230,2016-07-07,,5.777666666666666,,,,,,,,,,,,5.777666666666666
2231,2016-07-08,,5.681333333333332,,,,,,,,,,,,5.681333333333332
2232,2016-07-09,,5.772000000000001,,,,,,,,,,,,5.772000000000001
2233,2016-07-10,,5.766333333333333,,,,,,,,,,,,5.766333333333333
1416,2016-07-11,0.57,5.642666666666666,,,,,,,,,,0.57,,5.642666666666666
2234,2016-07-12,,5.780999999999999,,,,,,,,,,,,5.780999999999999
1417,2016-07-13,,5.788666666666667,,,7.0,,,,,,,,7.0,5.788666666666667
2235,2016-07-14,,5.7203333333333335,,,,,,,,,,,,5.7203333333333335
2236,2016-07-15,,5.842,,,,,,,,,,,,5.842
2237,2016-07-16,,5.724666666666667,,,,,,,,,,,,5.724666666666667
2238,2016-07-17,,5.702000000000001,,,,,,,,,,,,5.702000000000001
1418,2016-07-18,0.56,5.8373333333333335,,,,,,,,,,0.56,,5.8373333333333335
1419,2016-07-19,,5.899666666666666,,,7.2,,,,,,,,7.2,5.899666666666666
2239,2016-07-20,,5.739,,,,,,,,,,,,5.739
2240,2016-07-21,,5.709666666666666,,,,,,,,,,,,5.709666666666666
2241,2016-07-22,,5.804333333333333,,,,,,,,,,,,5.804333333333333
2242,2016-07-23,,5.889333333333333,,,,,,,,,,,,5.889333333333333
2243,2016-07-24,,5.752,,,,,,,,,,,,5.752
1420,2016-07-25,0.46,5.8389999999999995,,,,,,,,,,0.46,,5.8389999999999995
1421,2016-07-26,,5.910666666666667,,,7.3,,,,,,,,7.3,5.910666666666667
2244,2016-07-27,,5.917999999999999,,,,,,,,,,,,5.917999999999999
2245,2016-07-28,,5.877333333333333,,,,,,,,,,,,5.877333333333333
2246,2016-07-29,,5.835,,,,,,,,,,,,5.835
2247,2016-07-30,,5.666666666666667,,,,,,,,,,,,5.666666666666667
2248,2016-07-31,,5.925333333333334,,,,,,,,,,,,5.925333333333334
1422,2016-08-01,0.86,5.572666666666667,,,4.633333333333334,,,,,,,0.86,4.633333333333334,5.572666666666667
2249,2016-08-02,,5.692,,,,,,,,,,,,5.692
2250,2016-08-03,,5.549666666666667,,,,,,,,,,,,5.549666666666667
2251,2016-08-04,,5.245,,,,,,,,,,,,5.245
2252,2016-08-05,,5.528,,,,,,,,,,,,5.528
2253,2016-08-06,,5.489333333333334,,,,,,,,,,,,5.489333333333334
2254,2016-08-07,,5.497666666666667,,,,,,,,,,,,5.497666666666667
1423,2016-08-08,0.9,5.463333333333334,,,,,,,,,,0.9,,5.463333333333334
1424,2016-08-09,,5.852666666666667,,,6.4,,,,,,,,6.4,5.852666666666667
2255,2016-08-10,,6.000333333333333,,,,,,,,,,,,6.000333333333333
2256,2016-08-11,,5.897333333333333,,,,,,,,,,,,5.897333333333333
2257,2016-08-12,,5.795999999999999,,,,,,,,,,,,5.795999999999999
2258,2016-08-13,,5.861999999999999,,,,,,,,,,,,5.861999999999999
2259,2016-08-14,,5.939,,,,,,,,,,,,5.939
1425,2016-08-15,0.85,5.9190000000000005,,,,,,,,,,0.85,,5.9190000000000005
2260,2016-08-16,,5.698666666666667,,,,,,,,,,,,5.698666666666667
1426,2016-08-17,,5.898333333333333,,,6.9,,,,,,,,6.9,5.898333333333333
2261,2016-08-18,,6.2443333333333335,,,,,,,,,,,,6.2443333333333335
2262,2016-08-19,,5.780333333333334,,,,,,,,,,,,5.780333333333334
2263,2016-08-20,,5.899,,,,,,,,,,,,5.899
2264,2016-08-21,,5.908333333333334,,,,,,,,,,,,5.908333333333334
1427,2016-08-22,0.85,5.967333333333333,,,,,,,,,,0.85,,5.967333333333333
2265,2016-08-23,,6.061333333333333,,,6.8,,,,,,,,6.8,6.061333333333333
2266,2016-08-24,,6.093333333333334,,,,,,,,,,,,6.093333333333334
2267,2016-08-25,,6.032666666666667,,,,,,,,,,,,6.032666666666667
2268,2016-08-26,,5.914000000000001,,,,,,,,,,,,5.914000000000001
2269,2016-08-27,,6.1243333333333325,,,,,,,,,,,,6.1243333333333325
2270,2016-08-28,,6.108333333333333,,,,,,,,,,,,6.108333333333333
1428,2016-08-29,0.71,6.038666666666667,,,,,,,,,,0.71,,6.038666666666667
1429,2016-08-30,,6.032666666666667,,,4.7,,,,,,,,4.7,6.032666666666667
2271,2016-08-31,,6.035,,,,,,,,,,,,6.035
2272,2016-09-01,,6.062,,,,,,,,,,,,6.062
2273,2016-09-02,,5.8743333333333325,,,,,,,,,,,,5.8743333333333325
2274,2016-09-03,,5.773666666666666,,,,,,,,,,,,5.773666666666666
2275,2016-09-04,,5.664333333333334,,,,,,,,,,,,5.664333333333334
2276,2016-09-05,,5.449000000000001,,,,,,,,,,,,5.449000000000001
1430,2016-09-06,0.92,5.559333333333332,,,,,,,,,,0.92,,5.559333333333332
2277,2016-09-07,,5.450333333333333,,,6.5,,,,,,,,6.5,5.450333333333333
2278,2016-09-08,,5.444,,,,,,,,,,,,5.444
2279,2016-09-09,,5.416666666666667,,,,,,,,,,,,5.416666666666667
2280,2016-09-10,,5.384666666666667,,,,,,,,,,,,5.384666666666667
2281,2016-09-11,,5.411333333333334,,,,,,,,,,,,5.411333333333334
2282,2016-09-12,,5.458666666666667,,,,,,,,,,,,5.458666666666667
1431,2016-09-13,1.41,5.494,,,,,,,,,,1.41,,5.494
2283,2016-09-14,,5.444333333333333,,,6.8,,,,,,,,6.8,5.444333333333333
2284,2016-09-15,,5.406,,,,,,,,,,,,5.406
2285,2016-09-16,,5.244666666666666,,,,,,,,,,,,5.244666666666666
2286,2016-09-17,,5.455333333333333,,,,,,,,,,,,5.455333333333333
2287,2016-09-18,,5.447666666666667,,,,,,,,,,,,5.447666666666667
1432,2016-09-19,0.78,5.461000000000001,,,,,,,,,,0.78,,5.461000000000001
1433,2016-09-20,,5.539333333333334,,,,,,,,,,,,5.539333333333334
2288,2016-09-21,,5.648,,,6.2,,,,,,,,6.2,5.648
2289,2016-09-22,,5.636666666666667,,,,,,,,,,,,5.636666666666667
2290,2016-09-23,,5.592666666666666,,,,,,,,,,,,5.592666666666666
2291,2016-09-24,,5.489333333333334,,,,,,,,,,,,5.489333333333334
2292,2016-09-25,,5.791333333333333,,,,,,,,,,,,5.791333333333333
1434,2016-09-26,0.92,5.903,,,,,,,,,,0.92,,5.903
2293,2016-09-27,,5.815,,,,,,,,,,,,5.815
1435,2016-09-28,,5.765666666666667,,,5.6,,,,,,,,5.6,5.765666666666667
2294,2016-09-29,,5.844,,,,,,,,,,,,5.844
2295,2016-09-30,,5.736,,,,,,,,,,,,5.736
2296,2016-10-01,,5.697666666666667,,,,,,,,,,,,5.697666666666667
2297,2016-10-02,,5.733666666666667,,,,,,,,,,,,5.733666666666667
1436,2016-10-03,0.78,5.806333333333334,,,,,,,,,,0.78,,5.806333333333334
1437,2016-10-04,,5.6883333333333335,,,,,,,,,,,,5.6883333333333335
2298,2016-10-05,,5.534999999999999,,,6.9,,,,,,,,6.9,5.534999999999999
2299,2016-10-06,,5.523,,,,,,,,,,,,5.523
2300,2016-10-07,,5.546,,,,,,,,,,,,5.546
2301,2016-10-08,,5.538666666666667,,,,,,,,,,,,5.538666666666667
2302,2016-10-09,,5.504666666666666,,,,,,,,,,,,5.504666666666666
1438,2016-10-10,0.77,5.468333333333334,,,6.9,,,,,,,0.77,6.9,5.468333333333334
2303,2016-10-11,,5.5489999999999995,,,,,,,,,,,,5.5489999999999995
2304,2016-10-12,,5.567666666666667,,,,,,,,,,,,5.567666666666667
2305,2016-10-13,,5.554333333333333,,,,,,,,,,,,5.554333333333333
2306,2016-10-14,,5.603333333333334,,,,,,,,,,,,5.603333333333334
2307,2016-10-15,,5.828666666666667,,,,,,,,,,,,5.828666666666667
2308,2016-10-16,,5.749333333333333,,,,,,,,,,,,5.749333333333333
1439,2016-10-17,0.97,5.678,,,,,,,,,,0.97,,5.678
1440,2016-10-18,,5.642333333333333,,,,,,,,,,,,5.642333333333333
2309,2016-10-19,,5.646000000000001,,,,,,,,,,,,5.646000000000001
2310,2016-10-20,,5.670999999999999,,,5.4,,,,,,,,5.4,5.670999999999999
